date,n_uni,n_active,n_pump10,n_pump20,frac_pump10,frac_pump20,breadth,cs_ret_std,tot_qv,btc_ret,btc_rv,btc_above_ma,f_n_pump10_l1,f_n_pump10_l2,f_n_pump10_3d,f_n_pump10_5d,f_n_pump20_l1,f_n_pump20_3d,f_breadth_l1,f_cs_ret_std_l1,f_qv_ratio,f_btc_ret_l1,f_btc_rv_l1,f_btc_above_ma_l1,f_pump_momo
2023-07-04,100,101,7.0,2.0,0.07,0.02,0.39,0.047306034266609315,1723458071933.5754,-0.014423914657274266,0.020445613274471284,1.0,4.0,3.0,8.0,9.2,2.0,2.0,0.77,0.027836903232444275,1.1171502996356728,0.013390221079960778,0.021425476645257954,1.0,-5.199999999999999
2023-07-05,100,101,5.0,1.0,0.05,0.01,0.15,0.0310161441951951,2121122387194.8542,-0.005555912803946771,0.02073580119655459,1.0,7.0,4.0,4.666666666666667,9.2,2.0,1.3333333333333333,0.39,0.047306034266609315,0.8483703786178004,-0.014423914657274266,0.020445613274471284,1.0,-2.1999999999999993
2023-07-06,100,101,4.0,1.0,0.04,0.01,0.09,0.02569705312902856,2436160300218.287,-0.01308511410961098,0.020666349041263014,1.0,5.0,7.0,5.333333333333333,7.2,1.0,1.6666666666666667,0.15,0.0310161441951951,1.0188594832265916,-0.005555912803946771,0.02073580119655459,1.0,-2.2
2023-07-07,100,101,3.0,0.0,0.03,0.0,0.71,0.01648661456106995,2217597012044.214,0.009488211006835175,0.020671885170916643,1.0,4.0,5.0,5.333333333333333,4.6,1.0,1.3333333333333333,0.09,0.02569705312902856,1.1317565379276768,-0.01308511410961098,0.020666349041263014,1.0,-0.5999999999999996
2023-07-08,100,101,2.0,0.0,0.02,0.0,0.32,0.028035354352504697,1269054096809.2866,-0.0021643683893511774,0.02044063975447974,1.0,3.0,4.0,4.0,4.6,0.0,0.6666666666666666,0.71,0.01648661456106995,0.9997774669809262,0.009488211006835175,0.020671885170916643,1.0,-1.5999999999999996
2023-07-09,100,101,5.0,2.0,0.05,0.02,0.4,0.027502431842773224,935374868232.3267,-0.008026548062251003,0.020574156697796366,0.0,2.0,3.0,3.0,4.2,0.0,0.3333333333333333,0.32,0.028035354352504697,0.5668070926908065,-0.0021643683893511774,0.02044063975447974,1.0,-2.2
2023-07-10,100,101,5.0,1.0,0.05,0.01,0.49,0.022015075579147964,1137546270362.0486,0.0054580641744866034,0.017620276785191312,0.0,5.0,2.0,3.3333333333333335,3.8,2.0,0.6666666666666666,0.4,0.027502431842773224,0.41495569345055855,-0.008026548062251003,0.020574156697796366,0.0,1.2000000000000002
2023-07-11,100,101,12.0,3.0,0.12,0.03,0.71,0.0472000743741296,1735478308249.1472,0.0016715111105454073,0.012318905041023351,0.0,5.0,5.0,4.0,3.8,1.0,1.0,0.49,0.022015075579147964,0.49857780178467137,0.0054580641744866034,0.017620276785191312,0.0,1.2000000000000002
2023-07-12,100,101,5.0,1.0,0.05,0.01,0.3,0.028319236093457958,1994283637482.3381,-0.00783277487199805,0.012482720576552392,0.0,12.0,5.0,7.333333333333333,5.4,3.0,2.0,0.71,0.0472000743741296,0.7496933789670688,0.0016715111105454073,0.012318905041023351,0.0,6.6
2023-07-13,100,101,16.0,6.0,0.16,0.06,0.59,0.08936952031931626,1742051996458.364,0.007708131663021897,0.009066690007805382,0.0,5.0,12.0,7.333333333333333,5.8,1.0,1.6666666666666667,0.3,0.028319236093457958,0.8618031897452834,-0.00783277487199805,0.012482720576552392,0.0,-0.7999999999999998
2023-07-14,100,101,13.0,4.0,0.13,0.04,0.44,0.04223109819998721,5392784360206.468,-0.025757698939348254,0.010654841535108426,0.0,16.0,5.0,11.0,8.6,6.0,3.3333333333333335,0.59,0.08936952031931626,0.7579441226618141,0.007708131663021897,0.009066690007805382,0.0,7.4
2023-07-15,100,101,11.0,3.0,0.11,0.03,0.65,0.031543886176911715,4342658496150.5317,-0.0052064081905738606,0.010602118054092172,0.0,13.0,16.0,11.333333333333334,10.2,4.0,3.6666666666666665,0.44,0.04223109819998721,2.224496818875245,-0.025757698939348254,0.010654841535108426,0.0,2.8000000000000007
2023-07-16,100,101,7.0,2.0,0.07,0.02,0.16,0.027885260561140796,3106997546932.222,0.0011307857595149004,0.010554278507057091,0.0,11.0,13.0,13.333333333333334,11.4,3.0,4.333333333333333,0.65,0.031543886176911715,1.7843384954014805,-0.0052064081905738606,0.010602118054092172,0.0,-0.40000000000000036
2023-07-17,100,101,6.0,4.0,0.06,0.04,0.5,0.03556860043288006,2440255039361.0166,-0.004917937173145297,0.010041843905179457,0.0,7.0,11.0,10.333333333333334,10.4,2.0,3.0,0.16,0.027885260561140796,1.2772178621558592,0.0011307857595149004,0.010554278507057091,0.0,-3.4000000000000004
2023-07-18,100,101,0.0,0.0,0.0,0.0,0.08,0.027077507307416985,2637573957650.815,-0.008840781951115366,0.0097879642967796,0.0,6.0,7.0,8.0,10.6,4.0,3.0,0.5,0.03556860043288006,1.0045473007423593,-0.004917937173145297,0.010041843905179457,0.0,-4.6
2023-07-19,100,101,3.0,1.0,0.03,0.01,0.55,0.025483913690346242,1872728142086.1702,-0.002033262782754312,0.009033167632762837,0.0,0.0,6.0,4.333333333333333,7.4,0.0,2.0,0.08,0.027077507307416985,1.0709073462196281,-0.008840781951115366,0.0097879642967796,0.0,-7.4
2023-07-20,100,101,6.0,1.0,0.06,0.01,0.65,0.026029988038765637,1807635401898.379,0.006346750398005989,0.009258545214263957,0.0,3.0,0.0,3.0,5.4,1.0,1.6666666666666667,0.55,0.025483913690346242,0.7516438525815149,-0.002033262782754312,0.009033167632762837,0.0,-2.4000000000000004
2023-07-21,100,101,1.0,0.0,0.01,0.0,0.76,0.017514176279327595,1993159244838.055,0.006770401591889629,0.009396499664102326,0.0,6.0,3.0,3.0,4.4,1.0,0.6666666666666666,0.65,0.026029988038765637,0.7217798711764561,0.006346750398005989,0.009258545214263957,0.0,1.5999999999999996
2023-07-22,100,101,5.0,2.0,0.05,0.02,0.45,0.02918397822560337,1373865666600.852,-0.0013658915853359441,0.009393787079364972,0.0,1.0,6.0,3.3333333333333335,3.2,0.0,0.6666666666666666,0.76,0.017514176279327595,0.8475518119780118,0.006770401591889629,0.009396499664102326,0.0,-2.2
2023-07-23,100,101,7.0,3.0,0.07,0.03,0.66,0.01969578831862084,1350074023308.3608,0.004348895828836999,0.008794232391752236,0.0,5.0,1.0,4.0,3.0,2.0,1.0,0.45,0.02918397822560337,0.6171232232504974,-0.0013658915853359441,0.009393787079364972,0.0,2.0
2023-07-24,100,101,3.0,1.0,0.03,0.01,0.07,0.027924597700009622,1984757789159.1147,-0.027410386358623827,0.010081722427742914,0.0,7.0,5.0,4.333333333333333,4.4,3.0,1.6666666666666667,0.66,0.01969578831862084,0.6188761823090743,0.004348895828836999,0.008794232391752236,0.0,2.5999999999999996
2023-07-25,100,101,5.0,0.0,0.05,0.0,0.53,0.028857918338288668,2171617985412.2986,0.0004749215149553762,0.010106012939732694,0.0,3.0,7.0,5.0,4.4,1.0,2.0,0.07,0.027924597700009622,0.9043998176139431,-0.027410386358623827,0.010081722427742914,0.0,-1.4000000000000004
2023-07-26,100,101,6.0,0.0,0.06,0.0,0.35,0.023072316847942687,1736115968048.3591,0.00021100385160313024,0.00985305918225087,0.0,5.0,3.0,5.0,4.2,0.0,1.3333333333333333,0.53,0.028857918338288668,0.9884097573215707,0.0004749215149553762,0.010106012939732694,0.0,0.7999999999999998
2023-07-27,100,101,1.0,0.0,0.01,0.0,0.36,0.016469246958332403,1477290989964.494,-0.001161072539133234,0.009450797589183923,0.0,6.0,5.0,4.666666666666667,5.2,0.0,0.3333333333333333,0.35,0.023072316847942687,0.802983966427198,0.00021100385160313024,0.00985305918225087,0.0,0.7999999999999998
2023-07-28,100,101,3.0,1.0,0.03,0.01,0.83,0.0287467074889558,955242544424.3971,0.0015302221807675365,0.009504559854360193,0.0,1.0,6.0,4.0,4.4,0.0,0.0,0.36,0.016469246958332403,0.6951744338438474,-0.001161072539133234,0.009450797589183923,0.0,-3.4000000000000004
2023-07-29,100,102,7.0,3.0,0.07,0.03,0.94,0.036897879243305384,1332785667332.6782,-0.0008175860569097981,0.009434152705674768,0.0,3.0,1.0,3.3333333333333335,3.6,1.0,0.3333333333333333,0.83,0.0287467074889558,0.4528558080968649,0.0015302221807675365,0.009504559854360193,0.0,-0.6000000000000001
2023-07-30,100,102,7.0,2.0,0.07,0.02,0.12,0.042387555071836565,1582311810664.6272,-0.0013465170811133391,0.009253605139618168,0.0,7.0,3.0,3.6666666666666665,4.4,3.0,1.3333333333333333,0.94,0.036897879243305384,0.6259427977132148,-0.0008175860569097981,0.009434152705674768,0.0,2.5999999999999996
2023-07-31,100,102,5.0,2.0,0.05,0.02,0.47,0.026759089279858414,2605093847090.4854,0.0020850111144125583,0.009264635380716233,0.0,7.0,7.0,5.666666666666667,4.8,2.0,2.0,0.12,0.042387555071836565,0.7354515444902865,-0.0013465170811133391,0.009253605139618168,0.0,2.2
2023-08-01,100,102,3.0,1.0,0.03,0.01,0.68,0.024754945609739065,1249676394672.6758,0.018623776841321497,0.010335708638466353,1.0,5.0,7.0,6.333333333333333,4.6,2.0,2.3333333333333335,0.47,0.026759089279858414,1.1868502640097458,0.0020850111144125583,0.009264635380716233,0.0,0.40000000000000036
2023-08-02,100,102,5.0,2.0,0.05,0.02,0.2,0.024505224222753044,1368503296555.8247,-0.007376656826546983,0.010179029389588912,0.0,3.0,5.0,5.0,5.0,1.0,1.6666666666666667,0.68,0.024754945609739065,0.5791615116812344,0.018623776841321497,0.010335708638466353,1.0,-2.0
2023-08-03,100,102,3.0,0.0,0.03,0.0,0.34,0.019052582580643556,1462424394988.5154,0.0020314094023765354,0.008568448384462092,1.0,5.0,3.0,4.333333333333333,5.4,2.0,1.6666666666666667,0.2,0.024505224222753044,0.6397696157251205,-0.007376656826546983,0.010179029389588912,0.0,-0.40000000000000036
2023-08-04,100,102,3.0,1.0,0.03,0.01,0.39,0.04707601732568063,1081151902344.2218,0.0014559070791330235,0.008519378388071548,1.0,3.0,5.0,3.6666666666666665,4.6,0.0,1.0,0.34,0.019052582580643556,0.7528419449475676,0.0020314094023765354,0.008568448384462092,1.0,-1.5999999999999996
2023-08-05,100,102,4.0,2.0,0.04,0.02,0.48,0.021484434575228504,1357503492357.386,-0.0004677390101647742,0.008510638686489774,1.0,3.0,3.0,3.6666666666666665,3.8,1.0,1.0,0.39,0.04707601732568063,0.6075719772388685,0.0014559070791330235,0.008519378388071548,1.0,-0.7999999999999998
2023-08-06,100,102,2.0,1.0,0.02,0.01,0.4,0.023929361048524427,1573471469574.5432,0.003399113276789358,0.00849136179345205,1.0,4.0,3.0,3.3333333333333335,3.6,2.0,1.0,0.48,0.021484434575228504,0.8023125395292641,-0.0004677390101647742,0.008510638686489774,1.0,0.3999999999999999
2023-08-07,100,102,3.0,1.0,0.03,0.01,0.15,0.02131971023833795,971632964149.9636,0.00044026053775470225,0.008242944623194134,1.0,2.0,4.0,3.0,3.4,1.0,1.3333333333333333,0.4,0.023929361048524427,0.9544004085895212,0.003399113276789358,0.00849136179345205,1.0,-1.4
2023-08-08,100,102,2.0,1.0,0.02,0.01,0.84,0.02163219024146555,1299015103825.128,0.02088239963409689,0.009413065861556817,1.0,3.0,2.0,3.0,3.0,1.0,1.3333333333333333,0.15,0.02131971023833795,0.6207120642409514,0.00044026053775470225,0.008242944623194134,1.0,0.0
2023-08-09,100,102,2.0,1.0,0.02,0.01,0.3,0.015250360749876022,939585737049.709,-0.005798149651651477,0.009470933391092411,1.0,2.0,3.0,2.3333333333333335,2.8,1.0,1.0,0.84,0.02163219024146555,0.8453461474130729,0.02088239963409689,0.009413065861556817,1.0,-0.7999999999999998
2023-08-10,100,102,2.0,1.0,0.02,0.01,0.46,0.02482715520738594,1138378451545.7063,-0.002298029813273804,0.009388052750742146,1.0,2.0,2.0,2.3333333333333335,2.6,1.0,1.0,0.3,0.015250360749876022,0.629216084933257,-0.005798149651651477,0.009470933391092411,1.0,-0.6000000000000001
2023-08-11,100,102,1.0,0.0,0.01,0.0,0.68,0.015647810095673127,925219539250.4673,0.0029099469176027304,0.009395075811751998,1.0,2.0,2.0,2.0,2.2,1.0,1.0,0.46,0.02482715520738594,0.78480444749476,-0.002298029813273804,0.009388052750742146,1.0,-0.20000000000000018
2023-08-12,100,102,0.0,0.0,0.0,0.0,0.61,0.01384677958174115,652305959661.2296,0.0012736259299720777,0.009355328106040858,1.0,1.0,2.0,1.6666666666666667,2.0,0.0,0.6666666666666666,0.68,0.015647810095673127,0.6478707997055895,0.0029099469176027304,0.009395075811751998,1.0,-1.0
2023-08-13,100,102,0.0,0.0,0.0,0.0,0.16,0.013682618427409546,473358352942.0517,-0.004209136199954282,0.00681463013062806,1.0,0.0,1.0,1.0,1.4,0.0,0.3333333333333333,0.61,0.01384677958174115,0.46820554304882633,0.0012736259299720777,0.009355328106040858,1.0,-1.4
2023-08-14,100,102,1.0,0.0,0.01,0.0,0.5,0.018479806808500466,487251701506.6327,0.004336409621617507,0.006835979931866572,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.16,0.013682618427409546,0.3592486589365896,-0.004209136199954282,0.00681463013062806,1.0,-1.0
2023-08-15,100,102,1.0,0.0,0.01,0.0,0.06,0.02028682077374284,752123840126.0309,0.0029482052564893256,0.006830202395698029,1.0,1.0,0.0,0.3333333333333333,0.8,0.0,0.0,0.5,0.018479806808500466,0.39504247524396735,0.004336409621617507,0.006835979931866572,1.0,0.19999999999999996
2023-08-16,100,102,1.0,0.0,0.01,0.0,0.0,0.02364276952286397,1047252625865.6206,-0.010280047166870731,0.007332730308051317,1.0,1.0,1.0,0.6666666666666666,0.6,0.0,0.0,0.06,0.02028682077374284,0.6351236625953836,0.0029482052564893256,0.006830202395698029,1.0,0.4
2023-08-17,100,103,0.0,0.0,0.0,0.0,0.01,0.028219418672401617,2966079338730.5996,-0.0638669690324439,0.016345253124031584,0.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.02364276952286397,0.9006963158886737,-0.010280047166870731,0.007332730308051317,1.0,0.4
2023-08-18,100,103,3.0,0.0,0.03,0.0,0.94,0.02200187398062052,1940620825106.8665,-0.01926161263460215,0.016800649219482645,0.0,0.0,1.0,0.6666666666666666,0.6,0.0,0.0,0.01,0.028219418672401617,2.3479632372440298,-0.0638669690324439,0.016345253124031584,0.0,-0.6
2023-08-19,100,103,3.0,0.0,0.03,0.0,0.97,0.02121672695568692,1528442164667.1826,0.004614580228831164,0.016879102870311597,0.0,3.0,0.0,1.3333333333333333,1.2,0.0,0.0,0.94,0.02200187398062052,1.5001149822055306,-0.01926161263460215,0.016800649219482645,0.0,1.8
2023-08-20,100,103,2.0,0.0,0.02,0.0,0.32,0.018742289713659342,851545976849.1775,-0.0029720180198578965,0.01684578556608069,0.0,3.0,3.0,2.0,1.6,0.0,0.0,0.97,0.02121672695568692,1.1839627823217238,0.004614580228831164,0.016879102870311597,0.0,1.4
2023-08-21,100,103,2.0,0.0,0.02,0.0,0.08,0.017398517768823802,847572939527.9575,-0.005019670876384612,0.016084426997301508,0.0,2.0,3.0,2.6666666666666665,1.8,0.0,0.0,0.32,0.018742289713659342,0.7076889626241187,-0.0029720180198578965,0.01684578556608069,0.0,0.19999999999999996
2023-08-22,100,103,1.0,0.0,0.01,0.0,0.17,0.017701773288020632,768968151960.1559,-0.0023791874405675643,0.016065774853688552,0.0,2.0,2.0,2.3333333333333335,2.0,0.0,0.0,0.08,0.017398517768823802,0.7163564864478059,-0.005019670876384612,0.016084426997301508,0.0,0.0
2023-08-23,100,103,1.0,0.0,0.01,0.0,0.92,0.01611895031109753,705259622543.7379,0.007176296068154866,0.01620152645780204,0.0,1.0,2.0,1.6666666666666667,2.2,0.0,0.0,0.17,0.017701773288020632,0.6668152285802043,-0.0023791874405675643,0.016065774853688552,0.0,-1.2000000000000002
