date,market,fold,regime,policy,selection_rank,r1_rank,is_original_r1_top3,candidate_count,_veto_count,_fallback_count,R1,p_lab_up_10,p_lab_dn_05,_cal_p_dn5,p_lab_dn_10,exp_downside,f_qv_rank,up_high_ret,down_low_ret,eod_ret,d1_net,d1_outcome,d1_eod_net,d1_safe_up10,path_complete,path_quality,raw_bars,flat_filled_bars,benchmark_bars,m15_net,m15_outcome,m15_eod_net,m15_mfe,m15_mae,m15_safe_up10,is_locked_holdout,is_common_complete_date,is_locked_common_complete_date
2024-04-22,KRW-CVC,0,bull_quiet,R1_baseline,1,1,True,100,0,0,1.663768115942029,0.12962962962962962,0.07791327913279132,0.08470052352538092,0.0015808491418247517,-0.0234329370312677,57,0.033452807646352056,-0.015531660692954974,0.033452807646352056,0.031952807646352055,eod,0.031952807646352055,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-22,KRW-ARK,0,bull_quiet,R1_baseline,2,2,True,100,0,0,1.6442307692307694,0.07725321888412018,0.04698441382426022,0.051077357964428055,0.0040659588886379034,-0.020403399257999125,91,0.10485268630849132,-7.771561172376096e-16,0.05632582322356927,0.0485,tp,0.05482582322356927,True,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-22,KRW-AAVE,0,bull_quiet,R1_baseline,3,3,True,100,0,0,1.0238071972065874,0.048102981029810296,0.04698441382426022,0.051077357964428055,0.0,-0.020403399257999125,98,0.059639909977494465,-0.006751687921980443,0.05101275318829712,0.0485,tp,0.04951275318829712,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-22,KRW-CVC,0,bull_quiet,veto_within_day_top_third,1,1,True,100,33,0,1.663768115942029,0.12962962962962962,0.07791327913279132,0.08470052352538092,0.0015808491418247517,-0.0234329370312677,57,0.033452807646352056,-0.015531660692954974,0.033452807646352056,0.031952807646352055,eod,0.031952807646352055,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-22,KRW-ARK,0,bull_quiet,veto_within_day_top_third,2,2,True,100,33,0,1.6442307692307694,0.07725321888412018,0.04698441382426022,0.051077357964428055,0.0040659588886379034,-0.020403399257999125,91,0.10485268630849132,-7.771561172376096e-16,0.05632582322356927,0.0485,tp,0.05482582322356927,True,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-22,KRW-AAVE,0,bull_quiet,veto_within_day_top_third,3,3,True,100,33,0,1.0238071972065874,0.048102981029810296,0.04698441382426022,0.051077357964428055,0.0,-0.020403399257999125,98,0.059639909977494465,-0.006751687921980443,0.05101275318829712,0.0485,tp,0.04951275318829712,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-22,KRW-CVC,0,bull_quiet,veto_train_cal50,1,1,True,100,9,0,1.663768115942029,0.12962962962962962,0.07791327913279132,0.08470052352538092,0.0015808491418247517,-0.0234329370312677,57,0.033452807646352056,-0.015531660692954974,0.033452807646352056,0.031952807646352055,eod,0.031952807646352055,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-22,KRW-ARK,0,bull_quiet,veto_train_cal50,2,2,True,100,9,0,1.6442307692307694,0.07725321888412018,0.04698441382426022,0.051077357964428055,0.0040659588886379034,-0.020403399257999125,91,0.10485268630849132,-7.771561172376096e-16,0.05632582322356927,0.0485,tp,0.05482582322356927,True,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-22,KRW-AAVE,0,bull_quiet,veto_train_cal50,3,3,True,100,9,0,1.0238071972065874,0.048102981029810296,0.04698441382426022,0.051077357964428055,0.0,-0.020403399257999125,98,0.059639909977494465,-0.006751687921980443,0.05101275318829712,0.0485,tp,0.04951275318829712,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-22,KRW-ETH,0,bull_quiet,lexicographic_risk_first,1,92,False,100,0,0,0.14814814814814814,0.0009033423667570009,0.006097560975609756,0.006628736623725464,0.0,-0.015144420357606426,15,0.020652173913043415,-0.003043478260869592,0.011304347826087024,0.009804347826087025,eod,0.009804347826087025,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-22,KRW-BTC,0,bull_quiet,lexicographic_risk_first,2,99,False,100,0,0,0.0,0.0,0.006097560975609756,0.006628736623725464,0.0,-0.015144420357606426,3,0.028616282622667466,-0.0030449579079347977,0.02403304148096641,0.02253304148096641,eod,0.02253304148096641,False,True,complete,96,0,96,0.02135419799960042,eod,0.02135419799960042,0.026777168940166796,-0.004827462900053647,False,False,False,False
2024-04-22,KRW-TRX,0,bull_quiet,lexicographic_risk_first,3,100,False,100,0,0,0.0,0.0,0.006097560975609756,0.006628736623725464,0.0,-0.015144420357606426,54,0.005535055350547324,-0.012300123001236063,0.004920049200485943,0.003420049200485943,eod,0.003420049200485943,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-23,KRW-BAT,0,bull_quiet,R1_baseline,1,1,True,100,0,0,3.081777056025983,0.07725321888412018,0.025067750677506776,0.02725147278642691,0.0,-0.017029494668540184,93,0.032415744790324164,-0.019552354000517025,0.029328531000769154,0.027828531000769152,eod,0.027828531000769152,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-23,KRW-1INCH,0,bull_quiet,R1_baseline,2,2,True,100,0,0,1.9189189189189189,0.048102981029810296,0.025067750677506776,0.02725147278642691,0.0,-0.017029494668540184,91,0.015830721003133208,-0.028213166144202217,0.003605015673979528,0.002105015673979528,eod,0.002105015673979528,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-23,KRW-ICX,0,bull_quiet,R1_baseline,3,3,True,100,0,0,1.9189189189189189,0.048102981029810296,0.025067750677506776,0.02725147278642691,0.0,-0.017029494668540184,89,0.011214442013126158,-0.03336980306346016,0.0016411378555769573,-0.0315,sl,0.00014113785557695732,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-23,KRW-BAT,0,bull_quiet,veto_within_day_top_third,1,1,True,100,33,0,3.081777056025983,0.07725321888412018,0.025067750677506776,0.02725147278642691,0.0,-0.017029494668540184,93,0.032415744790324164,-0.019552354000517025,0.029328531000769154,0.027828531000769152,eod,0.027828531000769152,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-23,KRW-1INCH,0,bull_quiet,veto_within_day_top_third,2,2,True,100,33,0,1.9189189189189189,0.048102981029810296,0.025067750677506776,0.02725147278642691,0.0,-0.017029494668540184,91,0.015830721003133208,-0.028213166144202217,0.003605015673979528,0.002105015673979528,eod,0.002105015673979528,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-23,KRW-ICX,0,bull_quiet,veto_within_day_top_third,3,3,True,100,33,0,1.9189189189189189,0.048102981029810296,0.025067750677506776,0.02725147278642691,0.0,-0.017029494668540184,89,0.011214442013126158,-0.03336980306346016,0.0016411378555769573,-0.0315,sl,0.00014113785557695732,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-23,KRW-BAT,0,bull_quiet,veto_train_cal50,1,1,True,100,9,0,3.081777056025983,0.07725321888412018,0.025067750677506776,0.02725147278642691,0.0,-0.017029494668540184,93,0.032415744790324164,-0.019552354000517025,0.029328531000769154,0.027828531000769152,eod,0.027828531000769152,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-23,KRW-1INCH,0,bull_quiet,veto_train_cal50,2,2,True,100,9,0,1.9189189189189189,0.048102981029810296,0.025067750677506776,0.02725147278642691,0.0,-0.017029494668540184,91,0.015830721003133208,-0.028213166144202217,0.003605015673979528,0.002105015673979528,eod,0.002105015673979528,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-23,KRW-ICX,0,bull_quiet,veto_train_cal50,3,3,True,100,9,0,1.9189189189189189,0.048102981029810296,0.025067750677506776,0.02725147278642691,0.0,-0.017029494668540184,89,0.011214442013126158,-0.03336980306346016,0.0016411378555769573,-0.0315,sl,0.00014113785557695732,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-23,KRW-ETH,0,bull_quiet,lexicographic_risk_first,1,95,False,100,0,0,0.14814814814814814,0.0009033423667570009,0.006097560975609756,0.006628736623725464,0.0,-0.015144420357606426,12,0.013969482054588367,-0.01934235976789167,0.0017193208682571015,0.00021932086825710148,eod,0.00021932086825710148,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-23,KRW-BTC,0,bull_quiet,lexicographic_risk_first,2,99,False,100,0,0,0.0,0.0,0.006097560975609756,0.006628736623725464,0.0,-0.015144420357606426,2,0.003630230668764556,-0.020495891566141178,-0.012279023848455917,-0.013779023848455916,eod,-0.013779023848455916,False,True,complete,96,0,96,-0.012708341473948335,eod,-0.012708341473948335,0.0035270285555635272,-0.02059661281864078,False,False,False,False
2024-04-23,KRW-TRX,0,bull_quiet,lexicographic_risk_first,3,100,False,100,0,0,0.0,0.0,0.006097560975609756,0.006628736623725464,0.0,-0.015144420357606426,38,0.00917992656058142,-0.014075887392906883,0.0024479804161505747,0.0009479804161505747,eod,0.0009479804161505747,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-24,KRW-1INCH,0,bull_quiet,R1_baseline,1,1,True,100,0,0,1.9189189189189189,0.048102981029810296,0.025067750677506776,0.02725147278642691,0.0,-0.017029494668540184,98,0.02748282323547624,-0.031855090568396305,-0.01389756402248754,-0.0315,sl,-0.01539756402248754,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-24,KRW-ICX,0,bull_quiet,R1_baseline,2,2,True,100,0,0,1.0789473684210527,0.12962962962962962,0.12014453477868112,0.1306106623637758,0.0,-0.027170517233735154,93,0.03741125068268403,-0.05734571272528932,-0.04969961769525111,-0.0315,sl,-0.05119961769525111,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-24,KRW-AAVE,0,bull_quiet,R1_baseline,3,3,True,100,0,0,1.0238071972065874,0.048102981029810296,0.04698441382426022,0.051077357964428055,0.0,-0.020403399257999125,100,0.02223842508202689,-0.045935107546482,-0.037550127597520966,-0.0315,sl,-0.03905012759752097,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-24,KRW-1INCH,0,bull_quiet,veto_within_day_top_third,1,1,True,100,33,0,1.9189189189189189,0.048102981029810296,0.025067750677506776,0.02725147278642691,0.0,-0.017029494668540184,98,0.02748282323547624,-0.031855090568396305,-0.01389756402248754,-0.0315,sl,-0.01539756402248754,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-24,KRW-ICX,0,bull_quiet,veto_within_day_top_third,2,2,True,100,33,0,1.0789473684210527,0.12962962962962962,0.12014453477868112,0.1306106623637758,0.0,-0.027170517233735154,93,0.03741125068268403,-0.05734571272528932,-0.04969961769525111,-0.0315,sl,-0.05119961769525111,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-24,KRW-AAVE,0,bull_quiet,veto_within_day_top_third,3,3,True,100,33,0,1.0238071972065874,0.048102981029810296,0.04698441382426022,0.051077357964428055,0.0,-0.020403399257999125,100,0.02223842508202689,-0.045935107546482,-0.037550127597520966,-0.0315,sl,-0.03905012759752097,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-24,KRW-1INCH,0,bull_quiet,veto_train_cal50,1,1,True,100,11,0,1.9189189189189189,0.048102981029810296,0.025067750677506776,0.02725147278642691,0.0,-0.017029494668540184,98,0.02748282323547624,-0.031855090568396305,-0.01389756402248754,-0.0315,sl,-0.01539756402248754,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-24,KRW-ICX,0,bull_quiet,veto_train_cal50,2,2,True,100,11,0,1.0789473684210527,0.12962962962962962,0.12014453477868112,0.1306106623637758,0.0,-0.027170517233735154,93,0.03741125068268403,-0.05734571272528932,-0.04969961769525111,-0.0315,sl,-0.05119961769525111,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-24,KRW-AAVE,0,bull_quiet,veto_train_cal50,3,3,True,100,11,0,1.0238071972065874,0.048102981029810296,0.04698441382426022,0.051077357964428055,0.0,-0.020403399257999125,100,0.02223842508202689,-0.045935107546482,-0.037550127597520966,-0.0315,sl,-0.03905012759752097,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-24,KRW-ETH,0,bull_quiet,lexicographic_risk_first,1,12,False,100,0,0,0.9261350801897448,0.0056471651231082,0.006097560975609756,0.006628736623725464,0.0,-0.015144420357606426,15,0.015873015873015817,-0.030673530673530625,-0.020377520377520386,-0.0315,sl,-0.021877520377520387,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-24,KRW-BTC,0,bull_quiet,lexicographic_risk_first,2,99,False,100,0,0,0.0,0.0,0.006097560975609756,0.006628736623725464,0.0,-0.015144420357606426,5,0.005787386412132722,-0.03473472744116335,-0.026407552747447216,-0.0315,sl,-0.027907552747447217,False,True,complete,96,0,96,-0.0315,sl,-0.029297710042741676,0.004866939132062598,-0.0356180908703293,False,False,False,False
2024-04-24,KRW-TRX,0,bull_quiet,lexicographic_risk_first,3,100,False,100,0,0,0.0,0.0,0.006097560975609756,0.006628736623725464,0.0,-0.015144420357606426,49,0.01891397193410005,-0.009762050030512337,0.00549115314215376,0.00399115314215376,eod,0.00399115314215376,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-25,KRW-TOKAMAK,0,bull_quiet,R1_baseline,1,1,True,100,0,0,1.0238071972065874,0.048102981029810296,0.04698441382426022,0.051077357964428055,0.0015808491418247517,-0.020403399257999125,100,0.0015948963317380382,-0.05199362041467337,-0.03444976076555051,-0.0315,sl,-0.03594976076555051,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-25,KRW-GLM,0,bull_quiet,R1_baseline,2,2,True,100,0,0,0.8245263942103022,0.12962962962962962,0.15721707702733229,0.17091269780404775,0.0015808491418247517,-0.030561394774138537,88,0.018290538163909575,-0.04748505100246392,-0.016707703130497742,-0.0315,sl,-0.018207703130497743,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-25,KRW-MASK,0,bull_quiet,R1_baseline,3,3,True,100,0,0,0.8245263942103022,0.12962962962962962,0.15721707702733229,0.17091269780404775,0.0040659588886379034,-0.030561394774138537,64,0.009823182711198308,-0.046168958742632826,-0.010216110019646507,-0.0315,sl,-0.011716110019646507,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-25,KRW-TOKAMAK,0,bull_quiet,veto_within_day_top_third,1,1,True,100,33,0,1.0238071972065874,0.048102981029810296,0.04698441382426022,0.051077357964428055,0.0015808491418247517,-0.020403399257999125,100,0.0015948963317380382,-0.05199362041467337,-0.03444976076555051,-0.0315,sl,-0.03594976076555051,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-25,KRW-GLM,0,bull_quiet,veto_within_day_top_third,2,2,True,100,33,0,0.8245263942103022,0.12962962962962962,0.15721707702733229,0.17091269780404775,0.0015808491418247517,-0.030561394774138537,88,0.018290538163909575,-0.04748505100246392,-0.016707703130497742,-0.0315,sl,-0.018207703130497743,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-25,KRW-MASK,0,bull_quiet,veto_within_day_top_third,3,3,True,100,33,0,0.8245263942103022,0.12962962962962962,0.15721707702733229,0.17091269780404775,0.0040659588886379034,-0.030561394774138537,64,0.009823182711198308,-0.046168958742632826,-0.010216110019646507,-0.0315,sl,-0.011716110019646507,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-25,KRW-TOKAMAK,0,bull_quiet,veto_train_cal50,1,1,True,100,16,0,1.0238071972065874,0.048102981029810296,0.04698441382426022,0.051077357964428055,0.0015808491418247517,-0.020403399257999125,100,0.0015948963317380382,-0.05199362041467337,-0.03444976076555051,-0.0315,sl,-0.03594976076555051,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-25,KRW-GLM,0,bull_quiet,veto_train_cal50,2,2,True,100,16,0,0.8245263942103022,0.12962962962962962,0.15721707702733229,0.17091269780404775,0.0015808491418247517,-0.030561394774138537,88,0.018290538163909575,-0.04748505100246392,-0.016707703130497742,-0.0315,sl,-0.018207703130497743,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-25,KRW-MASK,0,bull_quiet,veto_train_cal50,3,3,True,100,16,0,0.8245263942103022,0.12962962962962962,0.15721707702733229,0.17091269780404775,0.0040659588886379034,-0.030561394774138537,64,0.009823182711198308,-0.046168958742632826,-0.010216110019646507,-0.0315,sl,-0.011716110019646507,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-25,KRW-BTC,0,bull_quiet,lexicographic_risk_first,1,98,False,100,0,0,0.0,0.0,0.006097560975609756,0.006628736623725464,0.0,-0.015144420357606426,3,0.008543627031651013,-0.02466852010265186,-0.00828699743370398,-0.00978699743370398,eod,-0.00978699743370398,False,True,complete,96,0,96,-0.009896979226836132,eod,-0.009896979226836132,0.008910425090387974,-0.024313800996940693,False,False,False,False
2024-04-25,KRW-TRX,0,bull_quiet,lexicographic_risk_first,2,99,False,100,0,0,0.0,0.0,0.006097560975609756,0.006628736623725464,0.0,-0.015144420357606426,53,0.02912621359222678,-0.004247572815540113,0.023058252427178294,0.021558252427178293,eod,0.021558252427178293,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-25,KRW-ETH,0,bull_quiet,lexicographic_risk_first,3,100,False,100,0,0,0.0,0.0,0.025067750677506776,0.02725147278642691,0.0,-0.017029494668540184,13,0.011381046180783505,-0.027358284088422002,-0.007441453272050813,-0.008941453272050813,eod,-0.008941453272050813,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-26,KRW-GLM,0,bull_quiet,R1_baseline,1,1,True,100,0,0,0.8245263942103022,0.12962962962962962,0.15721707702733229,0.17091269780404775,0.0015808491418247517,-0.030561394774138537,81,0.012341262743693404,-0.030048291897694646,-0.012520121624040481,-0.0315,sl,-0.01402012162404048,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-26,KRW-AHT,0,bull_quiet,R1_baseline,2,2,True,100,0,0,0.7932692307692308,0.03727128981251412,0.04698441382426022,0.051077357964428055,0.0,-0.020403399257999125,97,0.002827521206314687,-0.03204524033939382,-0.016022620169743984,-0.0315,sl,-0.017522620169743985,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-26,KRW-BOUNTY,0,bull_quiet,R1_baseline,3,3,True,100,0,0,0.6430023556745943,0.07725321888412018,0.12014453477868112,0.1306106623637758,0.0040659588886379034,-0.027170517233735154,96,0.017959183673461165,-0.035918367346946645,-0.0008163265306203593,-0.0315,sl,-0.0023163265306203593,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-26,KRW-GLM,0,bull_quiet,veto_within_day_top_third,1,1,True,100,33,0,0.8245263942103022,0.12962962962962962,0.15721707702733229,0.17091269780404775,0.0015808491418247517,-0.030561394774138537,81,0.012341262743693404,-0.030048291897694646,-0.012520121624040481,-0.0315,sl,-0.01402012162404048,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-26,KRW-AHT,0,bull_quiet,veto_within_day_top_third,2,2,True,100,33,0,0.7932692307692308,0.03727128981251412,0.04698441382426022,0.051077357964428055,0.0,-0.020403399257999125,97,0.002827521206314687,-0.03204524033939382,-0.016022620169743984,-0.0315,sl,-0.017522620169743985,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-26,KRW-BOUNTY,0,bull_quiet,veto_within_day_top_third,3,3,True,100,33,0,0.6430023556745943,0.07725321888412018,0.12014453477868112,0.1306106623637758,0.0040659588886379034,-0.027170517233735154,96,0.017959183673461165,-0.035918367346946645,-0.0008163265306203593,-0.0315,sl,-0.0023163265306203593,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-26,KRW-GLM,0,bull_quiet,veto_train_cal50,1,1,True,100,10,0,0.8245263942103022,0.12962962962962962,0.15721707702733229,0.17091269780404775,0.0015808491418247517,-0.030561394774138537,81,0.012341262743693404,-0.030048291897694646,-0.012520121624040481,-0.0315,sl,-0.01402012162404048,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-26,KRW-AHT,0,bull_quiet,veto_train_cal50,2,2,True,100,10,0,0.7932692307692308,0.03727128981251412,0.04698441382426022,0.051077357964428055,0.0,-0.020403399257999125,97,0.002827521206314687,-0.03204524033939382,-0.016022620169743984,-0.0315,sl,-0.017522620169743985,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-26,KRW-BOUNTY,0,bull_quiet,veto_train_cal50,3,3,True,100,10,0,0.6430023556745943,0.07725321888412018,0.12014453477868112,0.1306106623637758,0.0040659588886379034,-0.027170517233735154,96,0.017959183673461165,-0.035918367346946645,-0.0008163265306203593,-0.0315,sl,-0.0023163265306203593,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-26,KRW-BTC,0,bull_quiet,lexicographic_risk_first,1,98,False,100,0,0,0.0,0.0,0.006097560975609756,0.006628736623725464,0.0,-0.015144420357606426,1,0.0025765138366338203,-0.013971388837981435,-0.008732118023738411,-0.01023211802373841,eod,-0.01023211802373841,False,True,complete,96,0,96,-0.00850190961171232,eod,-0.00850190961171232,0.0033553064549192158,-0.013205450484955028,False,False,False,False
2024-04-26,KRW-TRX,0,bull_quiet,lexicographic_risk_first,2,99,False,100,0,0,0.0,0.0,0.006097560975609756,0.006628736623725464,0.0,-0.015144420357606426,38,0.03145400593471215,-0.007715133531163154,0.028486646884267053,0.02698664688426705,eod,0.02698664688426705,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-26,KRW-ETH,0,bull_quiet,lexicographic_risk_first,3,100,False,100,0,0,0.0,0.0,0.025067750677506776,0.02725147278642691,0.0,-0.017029494668540184,12,0.0033046926635822427,-0.015201586252478472,-0.00594844679444817,-0.00744844679444817,eod,-0.00744844679444817,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-27,KRW-ARK,0,bull_quiet,R1_baseline,1,1,True,100,0,0,0.6430023556745943,0.07725321888412018,0.12014453477868112,0.1306106623637758,0.0015808491418247517,-0.027170517233735154,73,0.0194585448392548,-0.037225042301185174,-0.014382402707276531,-0.0315,sl,-0.015882402707276533,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-27,KRW-GLM,0,bull_quiet,R1_baseline,2,2,True,100,0,0,0.6173913043478261,0.048102981029810296,0.07791327913279132,0.08470052352538092,0.0,-0.0234329370312677,93,0.5540467137425285,-0.0005431830526905213,0.3123302552960323,0.0485,tp,0.3108302552960323,True,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-27,KRW-THETA,0,bull_quiet,R1_baseline,3,3,True,100,0,0,0.6054852320675105,0.12962962962962962,0.2140921409214092,0.2327423081219163,0.01084010840108401,-0.03502480285844987,36,0.00554582603619358,-0.06888499708114448,-0.012551079976649393,-0.0315,sl,-0.014051079976649393,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-27,KRW-ARK,0,bull_quiet,veto_within_day_top_third,1,1,True,100,33,0,0.6430023556745943,0.07725321888412018,0.12014453477868112,0.1306106623637758,0.0015808491418247517,-0.027170517233735154,73,0.0194585448392548,-0.037225042301185174,-0.014382402707276531,-0.0315,sl,-0.015882402707276533,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-27,KRW-GLM,0,bull_quiet,veto_within_day_top_third,2,2,True,100,33,0,0.6173913043478261,0.048102981029810296,0.07791327913279132,0.08470052352538092,0.0,-0.0234329370312677,93,0.5540467137425285,-0.0005431830526905213,0.3123302552960323,0.0485,tp,0.3108302552960323,True,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-27,KRW-THETA,0,bull_quiet,veto_within_day_top_third,3,3,True,100,33,0,0.6054852320675105,0.12962962962962962,0.2140921409214092,0.2327423081219163,0.01084010840108401,-0.03502480285844987,36,0.00554582603619358,-0.06888499708114448,-0.012551079976649393,-0.0315,sl,-0.014051079976649393,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-27,KRW-ARK,0,bull_quiet,veto_train_cal50,1,1,True,100,8,0,0.6430023556745943,0.07725321888412018,0.12014453477868112,0.1306106623637758,0.0015808491418247517,-0.027170517233735154,73,0.0194585448392548,-0.037225042301185174,-0.014382402707276531,-0.0315,sl,-0.015882402707276533,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-27,KRW-GLM,0,bull_quiet,veto_train_cal50,2,2,True,100,8,0,0.6173913043478261,0.048102981029810296,0.07791327913279132,0.08470052352538092,0.0,-0.0234329370312677,93,0.5540467137425285,-0.0005431830526905213,0.3123302552960323,0.0485,tp,0.3108302552960323,True,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-27,KRW-THETA,0,bull_quiet,veto_train_cal50,3,3,True,100,8,0,0.6054852320675105,0.12962962962962962,0.2140921409214092,0.2327423081219163,0.01084010840108401,-0.03502480285844987,36,0.00554582603619358,-0.06888499708114448,-0.012551079976649393,-0.0315,sl,-0.014051079976649393,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-27,KRW-BTC,0,bull_quiet,lexicographic_risk_first,1,98,False,100,0,0,0.0,0.0,0.006097560975609756,0.006628736623725464,0.0,-0.015144420357606426,2,0.0023924745799575042,-0.018084932847588497,-0.004958947311184847,-0.006458947311184847,eod,-0.006458947311184847,False,True,complete,96,0,96,-0.005987130735215783,eod,-0.005987130735215783,0.001455872926195978,-0.01900240110385587,False,False,False,False
2024-04-27,KRW-TRX,0,bull_quiet,lexicographic_risk_first,2,99,False,100,0,0,0.0,0.0,0.006097560975609756,0.006628736623725464,0.0,-0.015144420357606426,31,0.004616272360063345,-0.01384881708021346,-0.0040392383150663624,-0.005539238315066362,eod,-0.005539238315066362,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-27,KRW-AWE,0,bull_quiet,lexicographic_risk_first,3,5,False,100,0,0,0.45045045045045046,0.011291779584462511,0.025067750677506776,0.02725147278642691,0.0,-0.017029494668540184,98,0.030025631636750427,-0.03332112779202934,0.01684364701573271,-0.0315,sl,0.01534364701573271,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-28,KRW-ANKR,0,bull_quiet,R1_baseline,1,1,True,100,0,0,0.9444871138419526,0.2777777777777778,0.294104359611475,0.319724615719641,0.03297944431895189,-0.0401914157152023,33,0.03342689461596038,-0.048226588415424154,-0.0431232457259626,-0.0315,sl,-0.0446232457259626,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-28,KRW-BLUR,0,bull_quiet,R1_baseline,2,2,True,100,0,0,0.9444871138419526,0.2777777777777778,0.294104359611475,0.319724615719641,0.03297944431895189,-0.0401914157152023,23,0.049697783747479685,-0.03038952316991439,-0.029717931497651118,-0.0315,sl,-0.03121793149765112,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-28,KRW-IQ,0,bull_quiet,R1_baseline,3,3,True,100,0,0,0.6677524429967427,0.2777777777777778,0.4159891598915989,0.4522271429963816,0.06955736224028906,-0.048933228298004734,4,0.05072967338422152,-0.05281445448234512,-0.04030576789443774,-0.0315,sl,-0.04180576789443774,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
2024-04-28,KRW-IMX,0,bull_quiet,veto_within_day_top_third,1,6,False,100,33,0,0.4913793103448276,0.07725321888412018,0.15721707702733229,0.17091269780404775,0.0,-0.030561394774138537,67,0.022373540856030827,-0.02853437094682254,-0.02399481193255537,-0.025494811932555372,eod,-0.025494811932555372,False,False,target_no_observations,0,0,96,,,,,,,False,False,False
