gross_eod_mean,net_eod_mean,net_eod_median,net_eod_winrate,gross_tpsl_mean,net_tpsl_mean,net_tpsl_median,net_tpsl_winrate,n,rule,cost
-0.002054557738166903,-0.003554557738166904,-0.008617437722420017,0.4199150662356595,-0.008487248392052319,-0.009987248392052318,-0.0315,0.29156366863155225,15777,baseline_roc7,0.15%
-0.002054557738166903,-0.007054557738166906,-0.012117437722420018,0.38733599543639474,-0.008487248392052319,-0.013487248392052316,-0.034999999999999996,0.27413323191988337,15777,baseline_roc7,0.50%
0.00016247095414879435,-0.0013375290458512077,-0.007855932203389924,0.4290047667196302,-0.00745856998099998,-0.008958569980999982,-0.0315,0.3050700563339593,6923,base_AND_bn_up,0.15%
0.00016247095414879435,-0.004837529045851209,-0.011355932203389926,0.3967932977033078,-0.00745856998099998,-0.012458569980999978,-0.034999999999999996,0.2883143146034956,6923,base_AND_bn_up,0.50%
0.00023661087452232153,-0.0012633891254776794,-0.009542895442359254,0.4309476909608229,-0.010011995704450563,-0.011511995704450566,-0.0315,0.2646093237032173,4569,base_AND_bn_volsurge,0.15%
0.00023661087452232153,-0.004763389125477682,-0.013042895442359256,0.40358940687240097,-0.010011995704450563,-0.01501199570445056,-0.034999999999999996,0.2560735390676297,4569,base_AND_bn_volsurge,0.50%
0.0008743874789256077,-0.0006256125210743936,-0.006810747848061292,0.43220628415300544,-0.005865543001927663,-0.0073655430019276625,-0.0315,0.3307718579234973,5856,base_AND_catchup,0.15%
0.0008743874789256077,-0.004125612521074395,-0.010310747848061293,0.3963456284153005,-0.005865543001927663,-0.010865543001927661,-0.034999999999999996,0.3094262295081967,5856,base_AND_catchup,0.50%
