date,market,regime,fold,r1_rank,p_lab_up_10,p_lab_dn_05,p_lab_dn_10,p_lab_dump_B,exp_downside,R1,f_qv_rank,net,outcome,eod_net,pump20_hit,up_high_ret,down_low_ret,policy,a1_filled_from_demoted
2025-09-21,KRW-IMX,bull_quiet,3,2,0.27197481930519934,0.33321674245074034,0.032058754954534856,0.04325017486593612,-0.043675717077809977,0.8162099458294944,39.0,-0.0315,sl,-0.047517699115044276,0,0.003542958370238436,-0.051372896368468424,R1_baseline,
2025-09-21,KRW-ATH,bull_quiet,3,3,0.27197481930519934,0.4397295406854745,0.048035443628308264,0.01877113209746998,-0.05326459815786506,0.6185047720042418,25.0,-0.0315,sl,-0.037757309941520434,0,0.0011655011654896352,-0.045454545454556405,R1_baseline,
2025-09-22,KRW-IMX,bull_quiet,3,1,0.27197481930519934,0.2683609232921427,0.032058754954534856,0.01877113209746998,-0.03797652396585388,1.0134665508253693,58.0,-0.0315,sl,-0.0917325581395349,0,0.011080332409971527,-0.10249307479224457,R1_baseline,
2025-09-22,KRW-DRIFT,bull_quiet,3,2,0.27197481930519934,0.33321674245074034,0.08871531825600373,0.04325017486593612,-0.043675717077809977,0.8162099458294944,33.0,0.0485,tp,-0.0718389830508474,0,0.09306409130816418,-0.1299385425812123,R1_baseline,
2025-09-22,KRW-CYBER,bull_quiet,3,3,0.13767778036838424,0.21919085927480472,0.01235719281883889,0.04325017486593612,-0.034545858061190766,0.628118256499804,23.0,-0.0315,sl,-0.08595815657539535,0,0.0022857142857140023,-0.14095238095238127,R1_baseline,
2025-09-23,KRW-AVAX,bull_quiet,3,1,0.27197481930519934,0.33321674245074034,0.032058754954534856,0.1318489158311961,-0.043675717077809977,0.8162099458294944,19.0,-0.0315,sl,-0.01645288816058993,0,0.06323620582765033,-0.03719776813391196,R1_baseline,
2025-09-23,KRW-IMX,bull_quiet,3,2,0.27197481930519934,0.33321674245074034,0.08871531825600373,0.04325017486593612,-0.043675717077809977,0.8162099458294944,81.0,-0.0315,sl,-0.011724948875255601,0,0.013306038894574268,-0.04503582395087102,R1_baseline,
2025-09-23,KRW-CRO,bull_quiet,3,3,0.13767778036838424,0.21919085927480472,0.02168590416229451,0.01119141991140126,-0.034545858061190766,0.628118256499804,64.0,-0.0315,sl,-0.024755813953488415,0,0.013114754098357162,-0.0459016393442655,R1_baseline,
2025-09-24,KRW-W,bull_quiet,3,1,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.04325017486593612,-0.043675717077809977,0.8162099458294944,37.0,-0.0315,sl,0.04745104895104896,0,0.11267605633802047,-0.028169014084513888,R1_baseline,
2025-09-24,KRW-DRIFT,bull_quiet,3,2,0.27197481930519934,0.33321674245074034,0.08871531825600373,0.04325017486593612,-0.043675717077809977,0.8162099458294944,38.0,-0.0315,sl,0.1270296981499513,0,0.182261208576997,-0.03313840155945502,R1_baseline,
2025-09-24,KRW-GAME2,bull_quiet,3,3,0.27197481930519934,0.4397295406854745,0.048035443628308264,0.1318489158311961,-0.05326459815786506,0.6185047720042418,14.0,-0.0315,sl,-0.03159259259259256,0,0.0022624434386873116,-0.05882352941197766,R1_baseline,
2025-09-25,KRW-W,bull_quiet,3,1,0.27197481930519934,0.33321674245074034,0.032058754954534856,0.04325017486593612,-0.043675717077809977,0.8162099458294944,36.0,-0.0315,sl,-0.0015,0,0.03973509933774144,-0.0927152317880855,R1_baseline,
2025-09-25,KRW-BERA,bull_quiet,3,2,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.1318489158311961,-0.043675717077809977,0.8162099458294944,24.0,-0.0315,sl,-0.07508294331773274,0,0.011600928074245731,-0.08894044856921912,R1_baseline,
2025-09-25,KRW-IMX,bull_quiet,3,3,0.27197481930519934,0.4397295406854745,0.048035443628308264,0.04325017486593612,-0.05326459815786506,0.6185047720042418,28.0,0.0485,tp,-0.031538759689922535,0,0.07246376811594102,-0.04057971014492834,R1_baseline,
2025-09-26,KRW-GAME2,bull_quiet,3,1,0.13767778036838424,0.21919085927480472,0.032058754954534856,0.04325017486593612,-0.034545858061190766,0.628118256499804,71.0,-0.011001187648456088,eod,-0.011001187648456088,0,0.004672897196026815,-0.044392523364709335,R1_baseline,
2025-09-26,KRW-ATH,bull_quiet,3,2,0.27197481930519934,0.6774306365120074,0.2853812077407321,0.04325017486593612,-0.07631394352628397,0.4014799518155223,22.0,-0.0315,sl,0.029378859857482065,0,0.07913669064746909,-0.051558752997613366,R1_baseline,
2025-09-26,KRW-AVNT,bull_quiet,3,3,0.27197481930519934,0.6774306365120074,0.2853812077407321,0.1318489158311961,-0.07631394352628397,0.4014799518155223,4.0,-0.0315,sl,0.07029930795847755,0,0.10610653962754402,-0.09051537462104842,R1_baseline,
2025-09-27,KRW-BERA,bull_quiet,3,1,0.27197481930519934,0.2683609232921427,0.032058754954534856,0.1318489158311961,-0.03797652396585388,1.0134665508253693,37.0,-0.0056666666666666515,eod,-0.0056666666666666515,0,0.034635416666666474,-0.02682291666666692,R1_baseline,
2025-09-27,KRW-PUMP,bull_quiet,3,2,0.27197481930519934,0.33321674245074034,0.02168590416229451,0.04325017486593612,-0.043675717077809977,0.8162099458294944,32.0,-0.0315,sl,-0.017394039735099398,0,0.009210526315656775,-0.0684210526317015,R1_baseline,
2025-09-27,KRW-HOLO,bull_quiet,3,3,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.01119141991140126,-0.043675717077809977,0.8162099458294944,27.0,-0.0315,sl,-0.017165796344647488,0,0.0025906735751268783,-0.04145077720207513,R1_baseline,
2025-09-28,KRW-IMX,bull_quiet,3,1,0.27197481930519934,0.4397295406854745,0.08871531825600373,0.1318489158311961,-0.05326459815786506,0.6185047720042418,19.0,-0.0315,sl,0.00473885918003575,0,0.013157894736841369,-0.06315789473684286,R1_baseline,
2025-09-28,KRW-OPEN,bull_quiet,3,2,0.27197481930519934,0.4397295406854745,0.08871531825600373,0.1318489158311961,-0.05326459815786506,0.6185047720042418,39.0,-0.0315,sl,-0.012950381679389276,0,-1.3322676295501878e-15,-0.05276381909547856,R1_baseline,
2025-09-28,KRW-XPL,bull_quiet,3,3,0.27197481930519934,0.4397295406854745,0.2853812077407321,0.1318489158311961,-0.05326459815786506,0.6185047720042418,1.0,0.0485,tp,-0.09272203098106707,0,0.04353393085787416,-0.16559965855740533,R1_baseline,
2025-09-29,KRW-BERA,bull_quiet,3,1,0.27197481930519934,0.33321674245074034,0.032058754954534856,0.1318489158311961,-0.043675717077809977,0.8162099458294944,23.0,-0.0315,sl,-0.028480623007113126,0,0.03684724255734473,-0.03928745729624228,R1_baseline,
2025-09-29,KRW-LA,bull_quiet,3,2,0.27197481930519934,0.33321674245074034,0.032058754954534856,0.01119141991140126,-0.043675717077809977,0.8162099458294944,43.0,-0.0315,sl,-0.09047485493230173,0,0.0019083969465629735,-0.1030534351145056,R1_baseline,
2025-09-29,KRW-OPEN,bull_quiet,3,3,0.27197481930519934,0.33321674245074034,0.032058754954534856,0.01119141991140126,-0.043675717077809977,0.8162099458294944,42.0,-0.0315,sl,-0.1563387096774193,0,-1.3322676295501878e-15,-0.17572692793931843,R1_baseline,
2025-09-30,KRW-FLOCK,bull_quiet,3,1,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.04325017486593612,-0.043675717077809977,0.8162099458294944,58.0,-0.0315,sl,-0.04911904761904767,0,-2.55351295663786e-15,-0.06483790523691013,R1_baseline,
2025-09-30,KRW-PUMP,bull_quiet,3,2,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.04325017486593612,-0.043675717077809977,0.8162099458294944,35.0,-0.0315,sl,0.04395454545454541,0,0.0914634146340132,-0.09024390243913527,R1_baseline,
2025-09-30,KRW-SUN,bull_quiet,3,3,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.01877113209746998,-0.043675717077809977,0.8162099458294944,46.0,-0.007040166204986207,eod,-0.007040166204986207,0,0.030640668523648218,-0.005571030640696195,R1_baseline,
2025-10-01,KRW-PUMP,bull_quiet,3,1,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.04325017486593612,-0.043675717077809977,0.8162099458294944,35.0,0.0485,tp,0.16653760282021152,0,0.19999999999985874,-0.016470588235409922,R1_baseline,
2025-10-01,KRW-STRAX,bull_quiet,3,2,0.011892270024484085,0.0186523665190021,0.01235719281883889,0.0003497726477789437,-0.015779826600972623,0.637574326687653,85.0,0.0485,tp,0.04514179104477606,0,0.04629629629627696,-0.025925925925944004,R1_baseline,
2025-10-01,KRW-BARD,bull_quiet,3,3,0.27197481930519934,0.4397295406854745,0.032058754954534856,0.04325017486593612,-0.05326459815786506,0.6185047720042418,22.0,-0.0315,sl,-0.009070022710068125,1,0.2045454545454537,-0.06515151515151585,R1_baseline,
2025-10-02,KRW-CBK,bull_quiet,3,1,0.022615994404290043,0.0186523665190021,0.00011657729074376311,0.0,-0.015779826600972623,1.2125,87.0,0.0013735632183907178,eod,0.0013735632183907178,0,0.01293103448275712,-0.022988505747127852,R1_baseline,
2025-10-02,KRW-BIGTIME,bull_quiet,3,2,0.022615994404290043,0.0186523665190021,0.0009326183259501049,0.0003497726477789437,-0.015779826600972623,1.2125,97.0,-7.34664764620572e-05,eod,-7.34664764620572e-05,0,0.022824536376590432,-0.015691868758929695,R1_baseline,
2025-10-02,KRW-QTUM,bull_quiet,3,3,0.022615994404290043,0.0186523665190021,0.0009326183259501049,0.00023315458148752622,-0.015779826600972623,1.2125,98.0,-0.00585458786936238,eod,-0.00585458786936238,0,0.020670216097713467,-0.010961478233636357,R1_baseline,
2025-10-03,KRW-API3,bull_quiet,3,1,0.022615994404290043,0.0186523665190021,0.00011657729074376311,0.008277952664101668,-0.015779826600972623,1.2125,99.0,0.02128702892199824,eod,0.02128702892199824,0,0.019097222222221433,-0.020833333333334147,R1_baseline,
2025-10-03,KRW-HBAR,bull_quiet,3,2,0.022615994404290043,0.0186523665190021,0.00011657729074376311,0.0,-0.015779826600972623,1.2125,39.0,-0.0015,eod,-0.0015,0,0.006191950464393026,-0.030959752321984446,R1_baseline,
2025-10-03,KRW-LAYER,bull_quiet,3,3,0.022615994404290043,0.0186523665190021,0.00011657729074376311,0.0011657729074376311,-0.015779826600972623,1.2125,96.0,0.006805647840531672,eod,0.006805647840531672,0,0.004926108374382565,-0.029556650246307048,R1_baseline,
2025-10-04,KRW-ASTR,bull_quiet,3,1,0.27197481930519934,0.21919085927480472,0.007227792026113313,0.04325017486593612,-0.034545858061190766,1.2408127793514334,69.0,-0.025238872403560986,eod,-0.025238872403560986,0,-2.930988785010413e-14,-0.04385964912283502,R1_baseline,
2025-10-04,KRW-BIGTIME,bull_quiet,3,2,0.022615994404290043,0.0186523665190021,0.00011657729074376311,0.003031009559337841,-0.015779826600972623,1.2125,68.0,-0.0315,sl,-0.0323988764044944,0,0.0028089887640310174,-0.040730337078665135,R1_baseline,
2025-10-04,KRW-BLUR,bull_quiet,3,3,0.022615994404290043,0.0186523665190021,0.00011657729074376311,0.0011657729074376311,-0.015779826600972623,1.2125,94.0,-0.0315,sl,-0.0372142857142857,0,0.008928571428562515,-0.05357142857143693,R1_baseline,
2025-10-05,KRW-BLUR,bull_quiet,3,1,0.011892270024484085,0.0186523665190021,0.0009326183259501049,0.0003497726477789437,-0.015779826600972623,0.637574326687653,94.0,-0.0107592592592593,eod,-0.0107592592592593,0,0.027777777777768353,-0.018518518518527594,R1_baseline,
2025-10-05,KRW-ZRO,bull_quiet,3,2,0.13767778036838424,0.21919085927480472,0.01235719281883889,0.01119141991140126,-0.034545858061190766,0.628118256499804,67.0,-0.001802023557837483,eod,-0.001802023557837483,0,0.01209555488357994,-0.027819776232234972,R1_baseline,
2025-10-05,KRW-AWE,bull_quiet,3,3,0.27197481930519934,0.4397295406854745,0.08871531825600373,0.1318489158311961,-0.05326459815786506,0.6185047720042418,17.0,-0.0315,sl,-0.020730769230769275,0,0.012658227848094894,-0.06329113924051222,R1_baseline,
2025-10-06,KRW-ZETA,bull_quiet,3,1,0.022615994404290043,0.0186523665190021,0.00011657729074376311,0.0011657729074376311,-0.015779826600972623,1.2125,85.0,0.0485,tp,0.11420247933884303,0,0.1111111111111065,-0.00823045267490119,R1_baseline,
2025-10-06,KRW-BLUR,bull_quiet,3,2,0.022615994404290043,0.0186523665190021,0.0009326183259501049,0.0003497726477789437,-0.015779826600972623,1.2125,81.0,0.01719158878504673,eod,0.01719158878504673,0,0.037383177570083914,-0.00934579439253258,R1_baseline,
2025-10-06,KRW-MIRA,bull_quiet,3,3,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.01877113209746998,-0.043675717077809977,0.8162099458294944,14.0,-0.0315,sl,0.012404982618771822,0,0.022196261682241758,-0.04088785046729082,R1_baseline,
2025-10-07,KRW-BEAM,bull_quiet,3,1,0.27197481930519934,0.2683609232921427,0.032058754954534856,0.1318489158311961,-0.03797652396585388,1.0134665508253693,52.0,0.0485,tp,0.05276356589147274,0,0.10077519379836408,-0.007751937984573076,R1_baseline,
2025-10-07,KRW-FF,bull_quiet,3,2,0.27197481930519934,0.2683609232921427,0.032058754954534856,0.01877113209746998,-0.03797652396585388,1.0134665508253693,25.0,-0.0315,sl,-0.12317300380228141,0,0.026315789473680296,-0.15789473684210853,R1_baseline,
2025-10-07,KRW-ME,bull_quiet,3,3,0.04488748979829777,0.05619025413849382,0.0009326183259501049,0.003031009559337841,-0.021121146208714376,0.7988483142941872,95.0,-0.0315,sl,-0.03983145434047347,0,0.004524886877826928,-0.040723981900453565,R1_baseline,
2025-10-08,KRW-BEAM,bull_quiet,3,1,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.1318489158311961,-0.043675717077809977,0.8162099458294944,38.0,-0.0315,sl,-0.023558823529411688,0,0.0681818181817373,-0.015151515151589745,R1_baseline,
2025-10-08,KRW-FLUID,bull_quiet,3,2,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.01877113209746998,-0.043675717077809977,0.8162099458294944,86.0,0.024549973418394544,eod,0.024549973418394544,0,0.026743576297849847,-0.03565810173046691,R1_baseline,
2025-10-08,KRW-PUMP,bull_quiet,3,3,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.04325017486593612,-0.043675717077809977,0.8162099458294944,28.0,-0.0315,sl,-0.022634593993325847,0,0.0075187969923729,-0.09237379162200954,R1_baseline,
2025-10-09,KRW-GAS,bull_quiet,3,1,0.022615994404290043,0.0186523665190021,0.0009326183259501049,0.0011657729074376311,-0.015779826600972623,1.2125,40.0,-0.0315,sl,-0.02914771460423632,0,0.026805997273966264,-0.021126760563380476,R1_baseline,
2025-10-09,KRW-0G,bull_quiet,3,2,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.04325017486593612,-0.043675717077809977,0.8162099458294944,39.0,-0.0315,sl,-0.055817897371714664,0,0.006696428571428381,-0.07911706349206371,R1_baseline,
2025-10-09,KRW-FF,bull_quiet,3,3,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.008277952664101668,-0.043675717077809977,0.8162099458294944,15.0,-0.0315,sl,-0.10106709956709953,0,-4.218847493575595e-15,-0.12340425531915267,R1_baseline,
2025-10-10,KRW-BARD,bull_quiet,3,1,0.27197481930519934,0.4397295406854745,0.08871531825600373,0.04325017486593612,-0.05326459815786506,0.6185047720042418,53.0,-0.0315,sl,-0.0768488372093023,0,0.04553903345724808,-0.45074349442379225,R1_baseline,
2025-10-10,KRW-CELO,bull_quiet,3,2,0.27197481930519934,0.4397295406854745,0.08871531825600373,0.04325017486593612,-0.05326459815786506,0.6185047720042418,40.0,0.0485,tp,-0.2164712092130518,0,0.13142857142856923,-0.39428571428571546,R1_baseline,
2025-10-10,KRW-SOMI,bull_quiet,3,3,0.27197481930519934,0.4397295406854745,0.08871531825600373,0.01877113209746998,-0.05326459815786506,0.6185047720042418,49.0,0.0485,tp,-0.24576078971533516,0,0.05925925925925846,-0.5370370370370374,R1_baseline,
2025-10-11,KRW-BLUR,bull_quiet,3,1,0.27197481930519934,0.2683609232921427,0.08871531825600373,0.01119141991140126,-0.03797652396585388,1.0134665508253693,93.0,-0.0315,sl,-0.03355128205128205,0,0.07820512820511438,-0.06666666666667864,R1_baseline,
2025-10-11,KRW-ME,bull_quiet,3,2,0.27197481930519934,0.2683609232921427,0.08871531825600373,0.01119141991140126,-0.03797652396585388,1.0134665508253693,99.0,0.0485,tp,0.0015911901081915882,0,0.08976377952755721,-0.034645669291340164,R1_baseline,
2025-10-11,KRW-MOVE,bull_quiet,3,3,0.27197481930519934,0.33321674245074034,0.08871531825600373,0.01877113209746998,-0.043675717077809977,0.8162099458294944,72.0,-0.0315,sl,0.023923728813559253,0,0.1391304347825988,-0.017391304347834535,R1_baseline,
2025-10-12,KRW-SONIC,bull_quiet,3,1,0.27197481930519934,0.21919085927480472,0.01235719281883889,0.008277952664101668,-0.034545858061190766,1.2408127793514334,87.0,-0.0315,sl,0.08137292817679548,0,0.10989010989010373,-0.038461538461543765,R1_baseline,
2025-10-12,KRW-IMX,bull_quiet,3,2,0.27197481930519934,0.2683609232921427,0.048035443628308264,0.003031009559337841,-0.03797652396585388,1.0134665508253693,94.0,-0.0315,sl,0.13866172506738544,1,0.20652173913043304,-0.025815217391305656,R1_baseline,
2025-10-12,KRW-WCT,bull_quiet,3,3,0.27197481930519934,0.33321674245074034,0.2853812077407321,0.008277952664101668,-0.043675717077809977,0.8162099458294944,98.0,0.0485,tp,0.12138135593220328,0,0.13135593220338504,-0.025423728813563473,R1_baseline,
2025-10-13,KRW-BARD,bull_quiet,3,1,0.27197481930519934,0.4397295406854745,0.08871531825600373,0.04325017486593612,-0.05326459815786506,0.6185047720042418,76.0,0.02272480620155043,eod,0.02272480620155043,0,0.030828516377648496,-0.02890173410404706,R1_baseline,
2025-10-13,KRW-BAT,bull_quiet,3,2,0.27197481930519934,0.4397295406854745,0.2853812077407321,0.1318489158311961,-0.05326459815786506,0.6185047720042418,63.0,-0.0315,sl,0.20227358490566033,1,0.38867924528301345,-0.03396226415094716,R1_baseline,
2025-10-13,KRW-BCH,bull_quiet,3,3,0.06458381907204476,0.1327815341571462,0.007227792026113313,0.003031009559337841,-0.027979605456093983,0.48639157155399465,56.0,-0.008821537522879784,eod,-0.008821537522879784,0,0.013472137170851273,-0.020208205756276798,R1_baseline,
2025-10-14,KRW-NEO,bull_quiet,3,1,0.27197481930519934,0.33321674245074034,0.032058754954534856,0.04325017486593612,-0.043675717077809977,0.8162099458294944,64.0,-0.0315,sl,-0.019001508750754403,0,0.010247136829415027,-0.06208559373116351,R1_baseline,
2025-10-14,KRW-LA,bull_quiet,3,2,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.1318489158311961,-0.043675717077809977,0.8162099458294944,61.0,0.0485,tp,0.05964398422090739,0,0.10629921259842301,-0.08858267716535617,R1_baseline,
2025-10-14,KRW-GAS,bull_quiet,3,3,0.08837588900547977,0.1327815341571462,0.007227792026113313,0.01119141991140126,-0.027979605456093983,0.6655736399376694,86.0,-0.0315,sl,-0.027329383886255887,0,0.005212035062781117,-0.06870409855484505,R1_baseline,
2025-10-15,KRW-JST,bull_quiet,3,1,0.033457682443460014,0.0186523665190021,0.00011657729074376311,0.0003497726477789437,-0.015779826600972623,1.79375,66.0,0.0005449897750511869,eod,0.0005449897750511869,0,0.0040650406503859315,-0.014227642276442909,R1_baseline,
2025-10-15,KRW-WAL,bull_quiet,3,2,0.27197481930519934,0.1750990906971322,0.032058754954534856,0.01877113209746998,-0.031282977055829594,1.5532623169107855,81.0,0.0485,tp,-0.004381844380403508,0,0.09482758620689324,-0.020114942528738466,R1_baseline,
2025-10-15,KRW-MOC,bull_quiet,3,3,0.08837588900547977,0.09245656989623412,0.0031479538300104933,0.01877113209746998,-0.025007406332421222,0.9558638083228247,70.0,-0.016364864864864825,eod,-0.016364864864864825,0,0.00667556742321751,-0.026702269692936875,R1_baseline,
2025-10-16,KRW-WAL,bull_quiet,3,1,0.27197481930519934,0.2683609232921427,0.032058754954534856,0.01877113209746998,-0.03797652396585388,1.0134665508253693,47.0,0.0485,tp,-0.021789855072463726,0,0.0922190201729074,-0.02881844380403742,R1_baseline,
2025-10-16,KRW-WCT,bull_quiet,3,2,0.27197481930519934,0.33321674245074034,0.032058754954534856,0.04325017486593612,-0.043675717077809977,0.8162099458294944,49.0,-0.0315,sl,-0.02521541501976282,0,0.043307086614169155,-0.05118110236220841,R1_baseline,
2025-10-16,KRW-DRIFT,bull_quiet,3,3,0.27197481930519934,0.4397295406854745,0.02168590416229451,0.04325017486593612,-0.05326459815786506,0.6185047720042418,83.0,0.0485,tp,-0.05983333333333335,0,0.06413301662707704,-0.0878859857482196,R1_baseline,
2025-10-17,KRW-0G,bull_quiet,3,1,0.27197481930519934,0.2683609232921427,0.02168590416229451,0.01877113209746998,-0.03797652396585388,1.0134665508253693,63.0,-0.0315,sl,-0.05616666666666664,0,0.019692923898531056,-0.09379172229639543,R1_baseline,
2025-10-17,KRW-FIL,bull_quiet,3,2,0.27197481930519934,0.2683609232921427,0.08871531825600373,0.04325017486593612,-0.03797652396585388,1.0134665508253693,86.0,-0.0315,sl,-0.017671328671328645,0,0.012248468941381985,-0.07480314960629963,R1_baseline,
2025-10-17,KRW-TREE,bull_quiet,3,3,0.27197481930519934,0.4397295406854745,0.032058754954534856,0.04325017486593612,-0.05326459815786506,0.6185047720042418,69.0,-0.0315,sl,-0.03823469387755102,0,0.012244897959179601,-0.08979591836735068,R1_baseline,
2025-10-18,KRW-COMP,bull_quiet,3,1,0.27197481930519934,0.33321674245074034,0.032058754954534856,0.01877113209746998,-0.043675717077809977,0.8162099458294944,44.0,0.0485,tp,0.05898780487804883,0,0.07699805068226118,-0.00877192982456143,R1_baseline,
2025-10-18,KRW-JTO,bull_quiet,3,2,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.04325017486593612,-0.043675717077809977,0.8162099458294944,66.0,-0.0315,sl,-0.06923823191733641,0,0.004589787722317329,-0.08433734939759086,R1_baseline,
2025-10-18,KRW-0G,bull_quiet,3,3,0.27197481930519934,0.33321674245074034,0.2853812077407321,0.01877113209746998,-0.043675717077809977,0.8162099458294944,68.0,-0.024443875750088273,eod,-0.024443875750088273,0,0.022727272727272485,-0.03741258741258768,R1_baseline,
2025-10-19,KRW-AXL,bull_quiet,3,1,0.27197481930519934,0.33321674245074034,0.048035443628308264,0.04325017486593612,-0.043675717077809977,0.8162099458294944,21.0,-0.0315,sl,0.008240259740259827,0,0.022435897435894026,-0.054487179487182624,R1_baseline,
2025-10-19,KRW-PROVE,bull_quiet,3,2,0.27197481930519934,0.4397295406854745,0.048035443628308264,0.04325017486593612,-0.05326459815786506,0.6185047720042418,20.0,-0.0315,sl,-0.06816666666666665,0,0.07067424857839066,-0.0641754670999195,R1_baseline,
2025-10-19,KRW-PUMP,bull_quiet,3,3,0.27197481930519934,0.4397295406854745,0.048035443628308264,0.1318489158311961,-0.05326459815786506,0.6185047720042418,24.0,-0.0315,sl,-0.006533557046979941,0,0.034768211920358505,-0.04966887417234278,R1_baseline,
2025-10-20,KRW-KAVA,bull_quiet,3,1,0.27197481930519934,0.21919085927480472,0.02168590416229451,0.01119141991140126,-0.034545858061190766,1.2408127793514334,66.0,-0.014600436681222738,eod,-0.014600436681222738,0,0.021739130434778264,-0.021739130434786813,R1_baseline,
2025-10-20,KRW-OPEN,bull_quiet,3,2,0.27197481930519934,0.2683609232921427,0.032058754954534856,0.008277952664101668,-0.03797652396585388,1.0134665508253693,38.0,0.0485,tp,0.06619825918762096,0,0.09404990403070812,-0.028790786948178493,R1_baseline,
2025-10-20,KRW-POKT,bull_quiet,3,3,0.27197481930519934,0.2683609232921427,0.08871531825600373,0.003031009559337841,-0.03797652396585388,1.0134665508253693,100.0,-0.0315,sl,-0.029969750889679736,0,0.04301075268813492,-0.021505376344120974,R1_baseline,
2025-10-21,KRW-0G,bull_quiet,3,1,0.27197481930519934,0.21919085927480472,0.01235719281883889,0.04325017486593612,-0.034545858061190766,1.2408127793514334,40.0,-0.0315,sl,-0.17831671079729333,0,0.19725557461406473,-0.034305317324185514,R1_baseline,
2025-10-21,KRW-BARD,bull_quiet,3,2,0.13767778036838424,0.1327815341571462,0.007227792026113313,0.01119141991140126,-0.027979605456093983,1.0368744512730466,77.0,-0.0315,sl,-0.04450000000000004,0,0.026612077789149424,-0.03582395087001122,R1_baseline,
2025-10-21,KRW-OPEN,bull_quiet,3,3,0.27197481930519934,0.33321674245074034,0.02168590416229451,0.1318489158311961,-0.043675717077809977,0.8162099458294944,49.0,0.0485,tp,0.060094202898550775,1,0.2014260249554345,-0.01960784313725672,R1_baseline,
2025-10-22,KRW-2Z,bull_quiet,3,1,0.27197481930519934,0.33321674245074034,0.08871531825600373,0.1318489158311961,-0.043675717077809977,0.8162099458294944,34.0,-0.0315,sl,-0.12201282051282053,0,0.017994858611822595,-0.13110539845758584,R1_baseline,
2025-10-22,KRW-WCT,bull_quiet,3,2,0.13767778036838424,0.21919085927480472,0.048035443628308264,0.01877113209746998,-0.034545858061190766,0.628118256499804,92.0,-0.0315,sl,-0.033120553359683835,0,0.023904382470115504,-0.05179282868526269,R1_baseline,
2025-10-22,KRW-PROVE,bull_quiet,3,3,0.27197481930519934,0.4397295406854745,0.048035443628308264,0.04325017486593612,-0.05326459815786506,0.6185047720042418,31.0,-0.0315,sl,-0.04827419354838708,0,0.05867970660146615,-0.06275468622656954,R1_baseline,
2025-10-28,KRW-CELO,bull_volatile,4,1,0.14135232744783308,0.17586276083467095,0.012439807383627608,0.011036420186615832,-0.03136711177092888,0.8037649743297205,85.0,-0.0315,sl,-0.006819148936170248,0,0.007936507936505244,-0.03968253968254232,R1_baseline,
2025-10-28,KRW-SONIC,bull_volatile,4,2,0.2618378812199037,0.3267783686164342,0.02377846894752684,0.1327247191011236,-0.043157090789848855,0.8012705440954192,44.0,-0.0315,sl,-0.04822897196261683,0,0.033492822966502356,-0.05741626794258825,R1_baseline,
2025-10-28,KRW-HP,bull_volatile,4,3,0.014548008427811778,0.021067415730337078,0.012439807383627608,0.0016051364365971107,-0.015887629544782792,0.6905454667067991,68.0,-0.0315,sl,-0.04957692307692313,0,0.04780876494021813,-0.021912350597629082,R1_baseline,
2025-10-29,KRW-AERO,bull_quiet,4,1,0.2618378812199037,0.3267783686164342,0.03651685393258427,0.1327247191011236,-0.043157090789848855,0.8012705440954192,86.0,0.0485,tp,0.0005646937370956131,0,0.04866346812885469,-0.04043865661411983,R1_baseline,
2025-10-29,KRW-EGLD,bull_quiet,4,2,0.0463529647837865,0.05949036918138042,0.012439807383627608,0.011036420186615832,-0.02145057568734158,0.7791675429422998,98.0,0.0485,tp,0.02081520223152028,0,0.040028089887640395,-0.002808988764045117,R1_baseline,
2025-10-29,KRW-CKB,bull_quiet,4,3,0.06811797752808989,0.10735426908799037,0.03651685393258427,0.0032102728731942215,-0.026170050657352464,0.6345157775910952,64.0,0.01492710472279263,eod,0.01492710472279263,0,0.034979423868099824,-0.014403292181272787,R1_baseline,
2025-10-30,KRW-FLOCK,bull_volatile,4,1,0.2618378812199037,0.3267783686164342,0.047657268987659276,0.1327247191011236,-0.043157090789848855,0.8012705440954192,50.0,-0.0315,sl,-0.11849164345403901,0,0.02513966480446639,-0.12011173184357793,R1_baseline,
2025-10-30,KRW-WLFI,bull_volatile,4,2,0.2618378812199037,0.3267783686164342,0.047657268987659276,0.042736757624398075,-0.043157090789848855,0.8012705440954192,10.0,-0.0315,sl,-0.04316666666666663,0,0.03225806451612434,-0.07373271889401345,R1_baseline,
2025-10-30,KRW-FF,bull_volatile,4,3,0.2618378812199037,0.4380016051364366,0.047657268987659276,0.1327247191011236,-0.052756825642354566,0.5978011910215301,22.0,-0.0315,sl,-0.18734070796460173,0,0.013215859030832666,-0.19383259911894624,R1_baseline,
