feature,hard_sl,tp,time_stop_h,trail,n,net_mean,net_sharpe,hit,cum,mdd,tp_rate,sl_rate,trail_rate,ts_rate,eod_rate,avg_hold
f_atr_xs_decile,0.03,0.1,2.0,none,3672,-0.0013667003303065527,-2.879584612019538,0.38235294117647056,-0.07568877750532121,-0.13362178535749122,0.028594771241830064,0.16176470588235295,0.0,0.7924836601307189,0.01715686274509804,1.7595996732026145
f_atr_xs_decile,0.03,0.05,4.0,0.08,3672,-0.001507758710876496,-2.908336428827097,0.3872549019607843,-0.08216304387912843,-0.11996047583686878,0.11764705882352941,0.22303921568627452,0.02287581699346405,0.619281045751634,0.01715686274509804,3.0241013071895426
f_atr_xs_decile,0.05,0.15,none,0.1,3672,-0.0031362651591855632,-2.9151436221526668,0.3897058823529412,-0.16638841235480795,-0.20904306678261725,0.049019607843137254,0.28022875816993464,0.0661764705882353,0.0,0.6045751633986928,17.432802287581698
f_atr_xs_decile,0.03,0.08,2.0,none,3672,-0.0013651788389747472,-2.938797997452157,0.3839869281045752,-0.07575627700769227,-0.1438837207904595,0.041666666666666664,0.16094771241830066,0.0,0.7802287581699346,0.01715686274509804,1.7453022875816993
f_atr_xs_decile,0.08,0.1,8.0,none,3672,-0.002286753094279859,-3.0376071699952076,0.3758169934640523,-0.12323210047367295,-0.13272606335439993,0.06372549019607843,0.03676470588235294,0.0,0.8815359477124183,0.017973856209150325,7.36437908496732
f_atr_xs_decile,none,0.15,8.0,none,3672,-0.0022664071548255337,-3.072027883764352,0.36764705882352944,-0.12197007702788665,-0.12514666568469768,0.03104575163398693,0.0,0.0,0.9501633986928104,0.018790849673202614,7.743464052287582
f_atr_xs_decile,0.08,0.1,none,0.1,3672,-0.003512408286891296,-3.1030322897930054,0.4084967320261438,-0.18380435449151677,-0.2376570686655484,0.09967320261437909,0.07924836601307189,0.10784313725490197,0.0,0.7132352941176471,19.05453431372549
f_atr_xs_decile,none,0.05,8.0,0.05,3672,-0.0017819303607801576,-3.1352013019544884,0.38235294117647056,-0.09736898461062538,-0.115222740514285,0.119281045751634,0.0,0.32189542483660133,0.5408496732026143,0.017973856209150325,5.6828022875816995
f_atr_xs_decile,none,none,4.0,none,3672,-0.001998341542777645,-3.1357309951050643,0.3929738562091503,-0.10714079755404782,-0.11582516070900041,0.0,0.0,0.0,0.9812091503267973,0.018790849673202614,3.947712418300654
f_atr_xs_decile,0.03,0.15,none,0.1,3672,-0.002872114740040078,-3.170635975732686,0.3300653594771242,-0.15058415479104825,-0.17521315531151568,0.04493464052287582,0.5285947712418301,0.04003267973856209,0.0,0.38643790849673204,13.059436274509803
f_atr_xs_decile,none,0.08,none,0.08,3672,-0.00325490457318484,-3.185775331812907,0.4068627450980392,-0.17061043347460003,-0.21779876792122804,0.12908496732026145,0.0,0.27941176470588236,0.0,0.5915032679738562,17.177083333333332
f_atr_xs_decile,none,0.15,4.0,none,3672,-0.002006720056068021,-3.2509086858767913,0.3937908496732026,-0.10793737164986694,-0.11661398695531655,0.016339869281045753,0.0,0.0,0.9648692810457516,0.018790849673202614,3.9080882352941178
f_atr_xs_decile,0.05,0.1,none,0.1,3672,-0.003343699414501984,-3.251336811003112,0.397875816993464,-0.17450889756293464,-0.20854497672921246,0.09722222222222222,0.28022875816993464,0.04820261437908497,0.0,0.5743464052287581,16.96527777777778
f_atr_xs_decile,0.08,none,2.0,none,3672,-0.0018485578553755163,-3.269547281118707,0.3937908496732026,-0.10057361809930154,-0.14498869433722045,0.0,0.0196078431372549,0.0,0.9624183006535948,0.017973856209150325,1.9597630718954249
f_atr_xs_decile,0.03,0.05,8.0,0.08,3672,-0.0018203538063566304,-3.2880338769005157,0.3790849673202614,-0.0982494157509024,-0.11243216695261132,0.16666666666666666,0.3235294117647059,0.025326797385620915,0.4673202614379085,0.01715686274509804,5.200980392156863
f_atr_xs_decile,0.08,0.08,none,0.08,3672,-0.0033770993499089544,-3.292122790641001,0.4068627450980392,-0.17613110394658327,-0.22261276939757965,0.12908496732026145,0.035130718954248366,0.24428104575163398,0.0,0.5915032679738562,17.177083333333332
