scope,policy,n,dates,safe_fp_rate,path_up10_rate,path_dn5_rate,sl_first_rate,tp_first_rate,bracket_net_mean,bracket_hit_rate,cvar95,mfe20_rate,cum_net,max_drawdown,matched_vol_safe_fp,safe_fp_lift_within_vol,mean_qv_rank,flat_filled_pick_rate
discovery_oof,R1_repaired,489,163,0.11451942740286299,0.12269938650306748,0.25766871165644173,0.4335378323108384,0.21267893660531698,-0.003366410633541352,0.37423312883435583,-0.0315,0.03885480572597137,-0.445399729794259,-0.5020557468643493,0.07526727365604292,1.5215035943269968,49.263803680981596,0.39263803680981596
discovery_oof,fp_atr_head,489,163,0.1574642126789366,0.18404907975460122,0.3783231083844581,0.523517382413088,0.2556237218813906,-0.0044910711897509946,0.34355828220858897,-0.0315,0.065439672801636,-0.5393752645841674,-0.5951984324303841,0.06274744341565133,2.5094920861693577,27.8159509202454,0.24130879345603273
discovery_oof,fp_fixed_head,489,163,0.2331288343558282,0.26380368098159507,0.5051124744376279,0.5848670756646217,0.3476482617586912,-0.001750846841367656,0.37014314928425357,-0.0315,0.07975460122699386,-0.2833430039505168,-0.4574726424577462,0.102989389475549,2.2636199276739664,20.12883435582822,0.09815950920245399
locked_holdout,ATR_top3,495,165,0.1919191919191919,0.21818181818181817,0.4080808080808081,0.5434343434343434,0.3212121212121212,-0.0015751131396022737,0.38181818181818183,-0.0315,0.06868686868686869,-0.2598642105943304,-0.32191656978455097,0.12910486642407198,1.4865372408875208,32.795959595959594,0.26262626262626265
locked_holdout,R1_repaired,495,165,0.1717171717171717,0.18181818181818182,0.3111111111111111,0.4727272727272727,0.2787878787878788,-0.0011775212184706614,0.39595959595959596,-0.0315,0.052525252525252523,-0.2124474487531336,-0.32611561511820236,0.08882837088249519,1.9331343129586862,48.614141414141415,0.5818181818181818
locked_holdout,fp_fixed_head,495,165,0.23636363636363636,0.2868686868686869,0.5797979797979798,0.5777777777777777,0.3797979797979798,0.0003086726695971065,0.39595959595959596,-0.0315,0.10909090909090909,0.0006811021959067798,-0.18586506205530848,0.1125917107766877,2.099298738185403,21.361616161616162,0.20404040404040405
locked_holdout,liquidity_matched,495,165,0.09494949494949495,0.11717171717171718,0.34545454545454546,0.4888888888888889,0.22424242424242424,-0.004683395123619133,0.3575757575757576,-0.0315,0.03434343434343434,-0.5563903715071398,-0.5419621801829012,0.08843569142009049,1.073655821815904,21.88282828282828,0.2202020202020202
locked_holdout,monkey_seed42,495,165,0.07676767676767676,0.08282828282828283,0.23434343434343435,0.4626262626262626,0.21414141414141413,-0.003379621121232972,0.3797979797979798,-0.0315,0.028282828282828285,-0.4479189928273868,-0.4299628217112925,0.08568286250912782,0.8959513550273682,51.666666666666664,0.4585858585858586
locked_holdout,safeup_head,495,165,0.18585858585858586,0.2202020202020202,0.498989898989899,0.5676767676767677,0.36363636363636365,7.003808417824068e-05,0.4,-0.0315,0.06262626262626263,-0.03659649783788921,-0.2941157607837708,0.10289544014286368,1.8062859306547812,29.965656565656566,0.35555555555555557
