boot,sharpe_a,sharpe_b,sharpe_diff
234,0.9738135211905324,0.7346804555219179,0.2391330656686146
235,1.0016669966828469,0.8245140425798552,0.1771529541029917
236,0.44616525327364287,0.16546136980055084,0.28070388347309205
237,0.875702040759796,0.8467261220275007,0.028975918732295214
238,0.7532005971617244,0.577747964027194,0.1754526331345304
239,1.1067573357897906,1.1522615219089343,-0.04550418611914364
240,1.2446905530296652,1.2164265128258334,0.028264040203831886
241,1.264771081973283,1.1517833404998863,0.11298774147339663
242,0.4604501523436911,0.3183330366694645,0.14211711567422658
243,2.4600687808089012,2.3111638444855576,0.14890493632334367
244,1.4384233310699357,1.1644650804252756,0.27395825064466006
245,2.0077880551249976,1.8876762083098722,0.12011184681512543
246,1.9380684008491313,1.7270005406281348,0.21106786022099655
247,0.9111781008202712,0.8612534515319137,0.04992464928835749
248,2.4499768157622657,2.35523373224049,0.09474308352177552
249,0.5815704995035654,0.49683180795980025,0.08473869154376518
250,1.3603175295034662,1.1597996993962403,0.2005178301072259
251,0.9059588977292397,0.744362716281951,0.1615961814472886
252,2.2148755735933876,1.8635695315283631,0.35130604206502447
253,1.1536229552582729,1.0432610123179702,0.11036194294030266
254,-0.1853674539581495,-0.37608140237206045,0.19071394841391096
255,0.8271022779249295,0.4689819449895246,0.3581203329354049
256,1.3489228102994293,1.2100507149172985,0.13887209538213074
257,0.9490369938702986,0.7686433807697727,0.18039361310052593
258,0.4613059135547678,0.28663840802111173,0.17466750553365606
259,0.7884639799909037,0.709290569694624,0.07917341029627967
260,0.6053398339960608,0.49889694927912737,0.10644288471693347
261,1.794338382547649,1.6725460700587764,0.12179231248887268
262,0.7758134301827813,0.6515311864466096,0.1242822437361717
263,1.3431692883222888,1.1823524300770758,0.16081685824521297
264,0.9944001528244398,1.0052378918007365,-0.010837738976296696
265,1.3627510524105981,1.0969529282854487,0.26579812412514947
266,1.8514063144263762,1.695495567909343,0.15591074651703307
267,0.09971455891406734,-0.049533290190807704,0.14924784910487504
268,1.3215628232687453,1.1068085305938185,0.21475429267492685
269,1.4663832598911728,1.3033104239501432,0.16307283594102961
270,0.3140067441768659,-0.008189670240373302,0.32219641441723923
271,1.809282470149986,1.8203147063207057,-0.011032236170719578
272,0.8976851977929071,0.860752581445268,0.03693261634763911
273,1.6410052584271413,1.468810744836804,0.17219451359033733
274,0.9885933994879623,0.7519010163093202,0.23669238317864216
275,2.142722149493228,1.930613932621058,0.21210821687216996
276,0.46459905522981804,0.351362466348054,0.11323658888176402
277,0.06636300182394472,0.1081006886386121,-0.04173768681466737
278,1.1398064626632363,0.9821107508684684,0.15769571179476782
279,1.4528964646635905,1.208368761593812,0.24452770306977856
280,1.4445865471326875,1.3976788760426964,0.046907671089991165
281,0.9914665507892925,0.865274640442812,0.12619191034648047
282,1.0033696952623725,0.9563186152618,0.047051080000572565
283,1.9101096181636872,1.609367633838367,0.3007419843253203
284,0.8910510402494612,0.7160515403008484,0.17499949994861286
285,-0.5561056051269824,-0.7964834712175476,0.24037786609056522
286,1.0412421439369803,1.0996736550010056,-0.05843151106402522
287,2.51677235207503,2.335784789855943,0.18098756221908685
288,1.6139029016185205,1.510522069617502,0.10338083200101855
289,-0.1057712417685625,-0.4240905638705501,0.3183193221019876
290,1.3427265337880352,1.272492666850471,0.07023386693756417
291,1.087545981964482,0.7424847311474031,0.34506125081707884
292,0.43972620410043467,0.379913281294795,0.05981292280563966
293,0.6346100085879847,0.29679076118325837,0.3378192474047263
294,1.4769694335993095,1.2927844769874826,0.184184956611827
295,1.5629370981763315,1.5787573407999218,-0.015820242623590275
296,0.8663254308343391,0.4761316875190087,0.3901937433153304
297,2.599291188505742,2.2640597907808164,0.3352313977249257
298,0.8775212143028847,0.5218140108102914,0.3557072034925932
299,1.5771292581820104,1.4848336861293547,0.0922955720526557
300,0.028104646827422697,-0.09920376553316301,0.1273084123605857
301,-0.32227658288198235,-0.4696950346814411,0.14741845179945873
302,0.7089872761905311,0.6635718625353554,0.04541541365517576
303,2.2150669605167805,1.8529245424352574,0.36214241808152314
304,0.5330583929143456,0.3522343222975201,0.18082407061682554
305,1.3593820136738046,1.2473635430821584,0.11201847059164627
306,1.769962552339439,1.6182351711720473,0.15172738116739182
307,1.44402439393732,1.2813498842768118,0.16267450966050823
308,1.605125586841644,1.5504111002181902,0.054714486623453906
309,1.9639849705695775,1.8121443932306618,0.15184057733891576
310,0.7122645478237448,0.8063366808041191,-0.09407213298037431
311,1.6539829270331394,1.4347234728177096,0.2192594542154298
312,1.4369297335585078,1.4450682193264353,-0.008138485767927417
313,1.7338021528861833,1.3504116727284834,0.38339048015769994
314,2.494490527785063,2.071040203882093,0.4234503239029701
315,1.3965456140784323,1.1671934378821605,0.2293521761962718
316,0.8343441916972046,0.5567185963636748,0.2776255953335298
317,0.5647240970599875,0.5514949858973462,0.01322911116264125
318,0.9714182993198192,0.9353834367660565,0.03603486255376265
319,0.6583017756393857,0.18468431582726252,0.4736174598121232
320,2.0351736270291787,1.705042258879143,0.33013136815003574
321,1.2422343459345293,1.3992630544455553,-0.15702870851102602
322,1.0674735880442168,0.7662501092985646,0.30122347874565214
323,1.2444147040314366,0.9138823085681846,0.33053239546325197
324,0.46918063243639535,0.32626943014277,0.14291120229362536
325,0.38665473644970944,0.15637263182263664,0.2302821046270728
326,0.4577526578064184,0.27826578809775304,0.17948686970866534
327,1.7058919118749736,1.4961701120166782,0.20972179985829542
328,2.1238308297139064,2.051514497359925,0.0723163323539815
329,0.8146483502120987,0.518752290795486,0.2958960594166127
330,1.144511095655599,0.8196306110485563,0.3248804846070428
331,1.4467889607138082,1.0650263054693578,0.3817626552444504
332,1.3767183046119154,1.164510603850619,0.21220770076129636
333,2.658573878607023,2.4986229122620065,0.1599509663450167
334,0.33634701714038673,0.2714599812922427,0.06488703584814404
335,1.1192617078917464,1.1249221770861308,-0.005660469194384454
336,0.7977596764193245,0.6638558179741699,0.13390385844515462
337,1.4494655099605853,1.3595850671724126,0.08988044278817275
338,0.2902971881431155,0.31595482272448794,-0.025657634581372435
339,1.440395556286828,1.399786488714857,0.040609067571971025
340,1.3077789777523472,1.0605162608643859,0.2472627168879613
341,0.9130226769820587,0.596987514778654,0.3160351622034048
342,-0.4556052860423295,-0.508879024060709,0.053273738018379424
343,1.3759619382438624,1.129232269120099,0.24672966912376326
344,-0.31910546371427034,-0.3867013780119598,0.06759591429768946
345,0.6496744082813949,0.5982514989650991,0.051422909316295784
346,0.9537292734828335,0.8882602402794159,0.06546903320341768
347,2.3955862813058597,2.079782741862072,0.3158035394437877
348,1.2188702195941599,1.1153228578236507,0.10354736177050916
349,0.6927606874809975,0.3751748877071764,0.3175857997738211
350,1.3200578133240675,1.219002815824194,0.10105499749987357
351,2.123405202066206,1.997716261189848,0.12568894087635796
352,0.966428459113547,0.8002689662904021,0.1661594928231449
353,1.038382225314482,0.8343165592216939,0.2040656660927882
354,0.6772861782612223,0.5873578211349693,0.08992835712625302
355,1.5042169987061027,1.4552014222003873,0.04901557650571542
356,1.5185965978469782,1.2695641904803783,0.24903240736659993
357,0.9664473680377894,0.730811773808207,0.23563559422958236
358,1.75736196941318,1.8105928415784192,-0.05323087216523925
359,1.0514919683626969,0.8332209860853084,0.2182709822773885
360,1.4103533712459853,1.1710230266618065,0.2393303445841788
361,0.7226721137783817,0.7126820273298031,0.009990086448578572
362,0.04622292326923395,-0.4010115928354893,0.44723451610472326
363,1.8075914292480304,1.3246578324684168,0.48293359677961356
364,1.1738422987419206,1.1844897905923362,-0.01064749185041558
365,1.5888127186779817,1.4584306389816313,0.1303820796963504
366,0.8255545438970271,0.44690166096747785,0.37865288292954924
367,2.053316267092908,1.8269800476709905,0.2263362194219174
368,2.010190291595067,1.8122568248680173,0.1979334667270496
369,0.7411163758901615,0.6978138746559258,0.043302501234235735
370,0.6050927303172682,0.6234344694217048,-0.018341739104436594
371,1.6070212162166877,1.608990827436014,-0.0019696112193263726
372,0.5370964520965634,0.3546261850522878,0.1824702670442756
373,0.7928013975686213,0.6358469077848908,0.1569544897837305
374,1.1993323486546943,1.0342600440802447,0.16507230457444955
375,1.9486227155641798,1.735494780062015,0.2131279355021647
376,1.7471940906802175,1.8122565123119048,-0.0650624216316873
377,0.5347159614806241,0.481941212131208,0.05277474934941606
378,0.45220307258199227,0.10842996376022901,0.34377310882176326
379,2.022968984291351,1.649235802942983,0.3737331813483682
380,1.7576200700209903,1.4914982655441171,0.26612180447687317
381,0.3739404839942693,0.24766528239766977,0.12627520159659955
382,0.6708078309177097,0.4669570066328259,0.20385082428488377
383,2.218385673953522,2.129713167940838,0.08867250601268406
384,1.1402832300539034,1.0736056047575793,0.06667762529632415
385,1.4575665511303744,1.270559081842568,0.18700746928780632
386,0.669867664993596,0.5890988232159126,0.0807688417776834
387,1.3102777497609701,0.8991536953037154,0.41112405445725475
388,1.4730242520811936,1.5228019304079843,-0.0497776783267907
389,1.2360347003940821,1.1443743128493762,0.09166038754470596
390,-0.05067846435344043,-0.19195157494916715,0.14127311059572673
391,1.3290242345075212,1.2095264837807107,0.11949775072681046
392,1.053924306898682,1.0618561936650535,-0.007931886766371354
393,0.47187218430699596,0.09890737691541941,0.37296480739157656
394,2.2396102354478598,1.7946266827301516,0.4449835527177082
395,1.2915604957841622,1.1071816052332868,0.18437889055087542
396,1.745399367629253,1.3517389081609237,0.3936604594683293
397,1.2028346508912626,1.013676535375476,0.18915811551578665
398,0.5871415201566822,0.49678412403763167,0.09035739611905053
399,1.3401622486101765,1.1381507885186573,0.20201146009151927
400,1.3509011049694104,1.1723219510285376,0.17857915394087276
401,1.2192227778766138,0.9757948981330484,0.2434278797435654
402,0.6638016051990779,0.589302120678916,0.07449948452016197
403,2.6291621523418636,2.410108957744683,0.21905319459718076
404,0.8024533116588517,0.6800678788183948,0.12238543284045689
405,1.3720649652861356,1.0188401050140083,0.3532248602721273
406,0.5454720369034906,0.3315373449592356,0.21393469194425496
407,1.5497426390770646,1.384791022306531,0.1649516167705336
408,1.2721930820353013,1.0617610484388194,0.210432033596482
409,1.3130405982120232,1.025695210298777,0.28734538791324615
410,2.096271003232062,1.705785324683609,0.39048567854845295
411,0.6092680975167796,0.5442885069915052,0.06497959052527436
412,0.6211383286779651,0.4879748433477695,0.13316348533019562
413,1.3093503526797743,1.0740174225725418,0.23533293010723244
414,0.6036613878302137,0.45028828566233153,0.1533731021678822
415,1.2345443396073599,0.8658211931038637,0.36872314650349614
416,1.2363694068663729,1.0397973829832854,0.19657202388308748
417,0.6966087461106499,0.6318620783173471,0.06474666779330285
418,1.3462661475475441,1.1928037525944328,0.15346239495311131
419,0.5925376215781369,0.6153350595182397,-0.022797437940102805
420,0.6923401153354516,0.5384327612819585,0.1539073540534931
421,0.37496000555604025,0.07594919089735497,0.2990108146586853
