fold,market,date,warm,qv_rank_prev,gross,net,early_max_ret,vol_ratio
1,KRW-AWE,2025-07-03,1.0,0.9529411764705882,-0.04,-0.0415,0.23729407641079558,191.1418422575569
1,KRW-HIVE,2025-07-03,1.0,0.6588235294117647,-0.04,-0.0415,0.11573111573111561,186.91065668666064
1,KRW-GAME2,2025-07-03,1.0,0.9117647058823529,-0.04,-0.0415,0.2655315232397606,540.6229774660306
1,KRW-BONK,2025-07-03,1.0,0.7058823529411765,0.02169981916817343,0.020199819168173427,0.05253283302063805,9.06276170265236
1,KRW-GAME2,2025-07-04,1.0,0.9649122807017544,-0.04,-0.0415,0.060908319185059456,139.47257142270328
1,KRW-TOKAMAK,2025-07-04,1.0,0.9122807017543859,-0.04,-0.0415,0.05852737570799249,25.342540757241885
1,KRW-G,2025-07-05,1.0,0.7602339181286549,0.0036855036855036882,0.002185503685503688,0.0506649778340722,53.753254033269485
1,KRW-SAFE,2025-07-05,0.0,0.18128654970760233,-0.04,-0.0415,0.13381057268722474,82.90690222277925
1,KRW-DRIFT,2025-07-05,1.0,0.8304093567251462,-0.04,-0.0415,0.05254545454545445,23.06634327830532
1,KRW-CARV,2025-07-05,1.0,0.8070175438596491,0.08,0.0785,0.18151260504201683,225.74841837259473
1,KRW-BSV,2025-07-05,0.0,0.6491228070175439,-0.04,-0.0415,0.08995037220843671,69.20089295840394
1,KRW-SAFE,2025-07-06,1.0,0.9649122807017544,-0.04,-0.0415,0.12228967909800526,183.48691473946386
1,KRW-CBK,2025-07-07,1.0,0.9707602339181286,0.08,0.0785,0.08885542168674698,179.3403735015028
1,KRW-HUNT,2025-07-08,1.0,0.6491228070175439,-0.04,-0.0415,0.1440956651718983,288.60887392247105
1,KRW-MOC,2025-07-08,1.0,0.9005847953216374,0.08,0.0785,0.05793991416309008,74.4329272173063
1,KRW-HIVE,2025-07-08,1.0,0.6783625730994152,-0.017892644135188984,-0.019392644135188986,0.062131204442901655,86.45635842603053
1,KRW-WAVES,2025-07-10,0.0,0.34502923976608185,0.02781740370898711,0.026317403708987108,0.05263157894736836,59.96465093831046
1,KRW-GAME2,2025-07-10,0.0,0.29239766081871343,-0.04,-0.0415,0.14612842304060458,108.35841637833381
1,KRW-PUNDIX,2025-07-10,0.0,0.32748538011695905,-0.04,-0.0415,0.06457156886815607,48.19970169469278
1,KRW-SNT,2025-07-10,0.0,0.7192982456140351,-0.04,-0.0415,0.06641570314600687,5.245134302360392
1,KRW-SOPH,2025-07-11,1.0,0.9302325581395349,0.08,0.0785,0.08310712048444335,15.448069602603354
1,KRW-POKT,2025-07-11,0.0,0.8604651162790697,-0.04,-0.0415,0.21330148814991734,13.719624127835145
1,KRW-ARK,2025-07-12,0.0,0.5028901734104047,0.08,0.0785,0.05739474631162311,26.56810842032846
1,KRW-TOKAMAK,2025-07-12,0.0,0.3815028901734104,-0.04,-0.0415,0.08322580645161293,22.726797201442416
1,KRW-POKT,2025-07-12,1.0,0.9421965317919075,-0.04,-0.0415,0.08897584212317122,4.248363799343762
1,KRW-CBK,2025-07-12,0.0,0.7052023121387283,-0.04,-0.0415,0.35365853658536595,372.0373844180753
1,KRW-MOCA,2025-07-13,0.0,0.4913294797687861,-0.04,-0.0415,0.5317919075144508,510.1168640712326
1,KRW-VANA,2025-07-13,0.0,0.3699421965317919,-0.011759581881533143,-0.013259581881533143,0.06087748595718834,17.285684830665154
1,KRW-PYTH,2025-07-13,1.0,0.3872832369942196,-0.04,-0.0415,0.0714285714285714,50.50926851143633
1,KRW-BIGTIME,2025-07-13,0.0,0.20809248554913296,0.08,0.0785,0.06825981949917392,25.670310993614855
1,KRW-ME,2025-07-13,0.0,0.4393063583815029,-0.04,-0.0415,0.07952468007312619,52.85718562124046
1,KRW-ZETA,2025-07-13,1.0,0.27167630057803466,0.026333789329685553,0.02483378932968555,0.055929203539823114,28.13734253156495
1,KRW-MASK,2025-07-13,1.0,0.7052023121387283,-0.04,-0.0415,0.09558011049723758,175.54320447115705
1,KRW-MANTRA,2025-07-13,0.0,0.2543352601156069,-0.04,-0.0415,0.06399461098012793,33.532825521156184
1,KRW-AKT,2025-07-13,1.0,0.8497109826589595,-0.04,-0.0415,0.24901630129286123,534.3896820537659
1,KRW-SUI,2025-07-14,1.0,0.8670520231213873,0.08,0.0785,0.054710604140261854,7.602294050881064
1,KRW-TAIKO,2025-07-14,1.0,0.5375722543352601,-0.04,-0.0415,0.06747876262221508,16.31711416110468
1,KRW-SAFE,2025-07-14,0.0,0.3063583815028902,-0.04,-0.0415,0.3267520723436321,429.6414464772099
1,KRW-DEEP,2025-07-14,1.0,0.13872832369942195,0.08,0.0785,0.07464607464607464,31.529316167479827
1,KRW-XLM,2025-07-14,1.0,0.9942196531791907,-0.04,-0.0415,0.06729264475743357,157.4748486087575
1,KRW-POLYX,2025-07-14,1.0,0.4797687861271676,-0.018439716312056764,-0.019939716312056766,0.0606950562897699,64.38564998173456
1,KRW-ARDR,2025-07-15,0.0,0.3179190751445087,0.08,0.0785,0.05084745762711873,5.214266527754705
1,KRW-TOKAMAK,2025-07-15,0.0,0.5202312138728323,-0.0034582132564840995,-0.004958213256484099,0.057783018867924474,21.771586126690806
1,KRW-ORCA,2025-07-15,1.0,0.953757225433526,-0.04,-0.0415,0.12473888391524923,613.015687258171
1,KRW-ENS,2025-07-16,1.0,0.8786127167630058,0.02140242185299912,0.01990242185299912,0.07981927710843384,23.27359043396831
1,KRW-SEI,2025-07-16,1.0,0.953757225433526,-0.04,-0.0415,0.05731225296442677,3.1243192731442466
1,KRW-QKC,2025-07-17,0.0,0.06936416184971098,-0.04,-0.0415,0.05187319884726227,13.693393407175087
1,KRW-MEW,2025-07-17,1.0,0.8670520231213873,-0.04,-0.0415,0.10978809283551949,44.9649907543169
1,KRW-PENGU,2025-07-17,1.0,0.9826589595375722,-0.04,-0.0415,0.05202863961813842,7.074332290188301
1,KRW-BLAST,2025-07-17,0.0,0.45664739884393063,0.08,0.0785,0.07444608567208277,16.901047139290768
1,KRW-MOODENG,2025-07-17,0.0,0.7630057803468208,0.08,0.0785,0.06417308397506427,3.7218566958246906
1,KRW-HBAR,2025-07-18,1.0,0.9195402298850575,-0.04,-0.0415,0.08475026567481403,72.24911509675063
1,KRW-ALGO,2025-07-18,1.0,0.867816091954023,-0.04,-0.0415,0.05299539170506917,21.58952999609476
1,KRW-IOTA,2025-07-18,1.0,0.7816091954022989,-0.04,-0.0415,0.06816798539257451,58.18382656661797
1,KRW-AERGO,2025-07-19,0.0,0.6609195402298851,0.08,0.0785,0.07499999999999996,6.608605697837906
1,KRW-ARDR,2025-07-19,1.0,0.2471264367816092,-0.04,-0.0415,0.16785431512272364,60.55209287856545
1,KRW-BORA,2025-07-19,0.0,0.5804597701149425,-0.04,-0.0415,0.062324929971988574,11.015606665738837
1,KRW-MEW,2025-07-19,1.0,0.8448275862068966,0.08,0.0785,0.09492768384599715,39.99514177098356
1,KRW-MEW,2025-07-20,1.0,0.9597701149425287,-0.04,-0.0415,0.07103825136612008,33.96800644458527
1,KRW-GAS,2025-07-20,0.0,0.5804597701149425,-0.04,-0.0415,0.09361329833770782,77.34166769457877
1,KRW-DRIFT,2025-07-21,0.0,0.3448275862068966,0.08,0.0785,0.05263157894736836,24.27793549712553
1,KRW-SNT,2025-07-21,0.0,0.6206896551724138,-0.0076660988074956915,-0.009166098807495691,0.057501652346331866,3.575764262737551
1,KRW-BLAST,2025-07-21,1.0,0.7873563218390804,0.08,0.0785,0.10344827586206917,43.201044489573675
1,KRW-TOKAMAK,2025-07-21,1.0,0.9655172413793104,-0.04,-0.0415,0.22018828451882855,102.9619566189528
1,KRW-G,2025-07-21,1.0,0.3620689655172414,-0.04,-0.0415,0.06392694063926929,29.75662032183278
1,KRW-LAYER,2025-07-22,1.0,0.7873563218390804,-0.04,-0.0415,0.0814176245210727,13.96205477004176
1,KRW-MOCA,2025-07-22,1.0,0.7011494252873564,-0.04,-0.0415,0.06729264475743357,22.167752297255806
1,KRW-SONIC,2025-07-22,1.0,0.6264367816091954,-0.04,-0.0415,0.06058890147225382,20.105422849848484
1,KRW-ENS,2025-07-23,1.0,0.9597701149425287,-0.04,-0.0415,0.05133470225872694,16.680408376400596
1,KRW-CTC,2025-07-23,1.0,0.3275862068965517,-0.04,-0.0415,0.0785781103835359,36.77825047643857
1,KRW-ARDR,2025-07-23,0.0,0.2988505747126437,0.08,0.0785,0.14844903988183167,60.433296905249584
1,KRW-STEEM,2025-07-23,1.0,0.6379310344827587,-0.04,-0.0415,0.08242258652094714,54.95381001385779
1,KRW-AKT,2025-07-24,0.0,0.2471264367816092,-0.04,-0.0415,0.06616460462614304,9.049067225137549
1,KRW-MOCA,2025-07-24,0.0,0.6206896551724138,0.08,0.0785,0.05230496453900724,4.615300135897563
1,KRW-SNT,2025-07-24,0.0,0.6091954022988506,-0.04,-0.0415,0.07955088389871001,3.7873821041294304
1,KRW-AWE,2025-07-24,1.0,0.8333333333333334,0.08,0.0785,0.05902045877247364,7.314934725975628
1,KRW-BERA,2025-07-24,1.0,0.8103448275862069,-0.04,-0.0415,0.0757717492984098,16.705173675963536
1,KRW-POKT,2025-07-24,0.0,0.7873563218390804,-0.04,-0.0415,0.41965941662451534,36.4877531186272
1,KRW-WAVES,2025-07-25,0.0,0.46551724137931033,-0.04,-0.0415,0.26814098134070496,169.3324335408003
1,KRW-BSV,2025-07-25,0.0,0.4885057471264368,-0.04,-0.0415,0.09277266754270697,24.22288119533279
1,KRW-AXL,2025-07-25,1.0,0.8620689655172413,0.08,0.0785,0.07685098406747892,59.68430462047283
1,KRW-SONIC,2025-07-25,0.0,0.5517241379310345,0.05882352941176472,0.05732352941176472,0.06435643564356441,10.67690417980762
1,KRW-HYPER,2025-07-25,1.0,0.9770114942528736,0.08,0.0785,0.20569828722002637,13.159588970555575
1,KRW-CKB,2025-07-26,1.0,0.68,0.08,0.0785,0.2740263379097785,708.4202952654064
1,KRW-SAHARA,2025-07-26,1.0,0.9371428571428572,-0.04,-0.0415,0.08560311284046684,15.753213474951137
1,KRW-NEWT,2025-07-26,1.0,0.96,-0.04,-0.0415,0.08671399594320484,16.394411128707887
1,KRW-BLAST,2025-07-26,0.0,0.5142857142857142,0.08,0.0785,0.09984599589322385,10.883734130774346
1,KRW-WAL,2025-07-26,0.0,0.12,0.049050632911392444,0.04755063291139244,0.055963452439223405,11.578469998389606
1,KRW-G,2025-07-27,0.0,0.4514285714285714,-0.0010482180293500676,-0.0025482180293500676,0.0513236088600757,15.259398707409623
1,KRW-BLAST,2025-07-27,1.0,0.9428571428571428,-0.04,-0.0415,0.2381628787878789,72.38880152744619
1,KRW-TAIKO,2025-07-27,1.0,0.8685714285714285,-0.04,-0.0415,0.07612959465349434,21.674824481742718
1,KRW-DRIFT,2025-07-27,1.0,0.7714285714285715,-0.04,-0.0415,0.07413307192745977,7.376772452385842
1,KRW-BEAM,2025-07-27,1.0,0.8285714285714286,0.0016835016835017313,0.00018350168350173132,0.05440414507772018,10.555684075362548
1,KRW-BIGTIME,2025-07-27,1.0,0.7828571428571428,-0.04,-0.0415,0.14703954555385623,181.43383851932907
1,KRW-TOKAMAK,2025-07-28,0.0,0.56,-0.04,-0.0415,0.07719298245614037,6.06771191993287
1,KRW-JUP,2025-07-28,1.0,0.8114285714285714,-0.04,-0.0415,0.05204831278794675,14.58966219084254
1,KRW-KNC,2025-07-28,0.0,0.76,0.08,0.0785,0.2291425739302826,296.6379367912206
1,KRW-RAY,2025-07-28,0.0,0.15428571428571428,0.08,0.0785,0.06846081208687438,5.223444951943263
1,KRW-ALT,2025-07-28,1.0,0.9542857142857143,-0.04,-0.0415,0.16876887546633523,289.8726060990015
1,KRW-SOPH,2025-07-29,0.0,0.75,0.003512014787430573,0.002012014787430573,0.056988833269156824,5.994473790516746
1,KRW-NEWT,2025-07-29,0.0,0.8125,-0.04,-0.0415,0.16505955757231994,22.47651103298473
1,KRW-HYPER,2025-07-29,1.0,0.9829545454545454,-0.04,-0.0415,0.08574773192859242,2.6906511894382406
1,KRW-HP,2025-07-30,0.0,0.29545454545454547,-0.04,-0.0415,0.1794453507340945,61.18230563375682
1,KRW-META,2025-07-31,1.0,0.5511363636363636,0.08,0.0785,0.11953352769679304,222.13111665066216
1,KRW-FCT2,2025-07-31,1.0,0.9715909090909091,0.08,0.0785,0.21128668171557563,226.0851467138236
1,KRW-SNT,2025-07-31,0.0,0.5738636363636364,-0.04,-0.0415,0.06982543640897743,5.591941776427709
1,KRW-MOC,2025-07-31,1.0,0.7897727272727273,-0.04,-0.0415,0.06039603960396045,5.019237160460458
1,KRW-IQ,2025-08-01,0.0,0.5170454545454546,-0.04,-0.0415,0.05500982318271119,20.840929874371533
1,KRW-SC,2025-08-01,1.0,0.8409090909090909,-0.04,-0.0415,0.15973741794310703,373.9154679340865
1,KRW-ENA,2025-08-01,1.0,0.9772727272727273,-0.04,-0.0415,0.05534591194968552,5.344487102317822
1,KRW-TFUEL,2025-08-02,1.0,0.8977272727272727,-0.04,-0.0415,0.11026615969581743,132.71839943784528
1,KRW-CKB,2025-08-02,0.0,0.9318181818181818,-0.04,-0.0415,0.05234899328859055,21.365371016931444
1,KRW-TOKAMAK,2025-08-03,0.0,0.6988636363636364,0.08,0.0785,0.09352517985611519,7.295548856208344
1,KRW-XLM,2025-08-04,1.0,0.9431818181818182,-0.013722126929674117,-0.015222126929674116,0.051785714285714324,3.044205461902812
1,KRW-TOKAMAK,2025-08-04,1.0,0.9772727272727273,-0.04,-0.0415,0.1060756972111554,15.948468484342138
1,KRW-WAVES,2025-08-04,0.0,0.875,-0.0020229265003371966,-0.0035229265003371966,0.053941908713692976,14.861070660583819
1,KRW-GAS,2025-08-05,0.0,0.5340909090909091,-0.04,-0.0415,0.12956033676333023,65.16567440686113
1,KRW-ARDR,2025-08-05,0.0,0.4431818181818182,-0.04,-0.0415,0.06015037593984962,3.315564461695294
1,KRW-TFUEL,2025-08-07,0.0,0.4011299435028249,-0.04,-0.0415,0.07645875251509038,36.15271423853035
1,KRW-ORCA,2025-08-08,1.0,0.9491525423728814,-0.04,-0.0415,0.1364186327888688,273.13875898252996
1,KRW-TAIKO,2025-08-08,0.0,0.5084745762711864,0.08,0.0785,0.05872756933115819,7.341494413650094
1,KRW-WAVES,2025-08-09,0.0,0.6235955056179775,-0.029787234042553234,-0.031287234042553236,0.10403120936280885,27.42851612222398
1,KRW-ARK,2025-08-09,0.0,0.5617977528089888,-0.0166163141993958,-0.0181163141993958,0.05055292259083721,5.5951263466176675
1,KRW-IMX,2025-08-10,1.0,0.5393258426966292,-0.04,-0.0415,0.06699147381242376,8.54815186949358
1,KRW-ENS,2025-08-10,1.0,0.949438202247191,-0.04,-0.0415,0.062423500611995086,6.919123233779679
1,KRW-WAVES,2025-08-10,1.0,0.9325842696629213,-0.04,-0.0415,0.057644110275689275,25.936968319674133
1,KRW-BSV,2025-08-11,1.0,0.9325842696629213,-0.04,-0.0415,0.07317682317682328,54.12153880171378
1,KRW-BSV,2025-08-12,1.0,0.9213483146067416,-0.04,-0.0415,0.05858585858585852,27.144497077632668
1,KRW-RAY,2025-08-12,1.0,0.9325842696629213,-0.04,-0.0415,0.06228532173116563,252.6808039640686
1,KRW-POKT,2025-08-13,1.0,0.9497206703910615,-0.006644518272425293,-0.008144518272425292,0.07908611599297011,12.103866559901585
1,KRW-RAY,2025-08-13,1.0,0.9162011173184358,0.08,0.0785,0.05690153367414985,57.85037875395184
1,KRW-ORCA,2025-08-13,1.0,0.8715083798882681,-0.011574697173620474,-0.013074697173620474,0.07265558997465504,43.713545279699616
1,KRW-AKT,2025-08-14,0.0,0.5195530726256983,-0.04,-0.0415,0.07419530823786147,22.755165465818404
1,KRW-RAY,2025-08-14,1.0,0.9497206703910615,-0.04,-0.0415,0.08754863813229563,244.95257900093162
1,KRW-WAVES,2025-08-15,0.0,0.6089385474860335,0.08,0.0785,0.07668133249528597,19.290663717616823
1,KRW-MOC,2025-08-15,0.0,0.5865921787709497,-0.04,-0.0415,0.13910186199342833,59.970657433773724
1,KRW-LPT,2025-08-17,1.0,0.2346368715083799,-0.04,-0.0415,0.11767810026385228,181.74654414117194
1,KRW-ORCA,2025-08-18,0.0,0.5921787709497207,-0.04,-0.0415,0.07138590203106343,37.72358229960207
