market,date,first,both_touched,intraday_max,intraday_min,eod_ret,net_hard_sl_path,net_tp_eod_noSL,net_timestop_4h
KRW-PENGU,2026-01-11,none,False,0.04571428571428582,-0.011428571428571344,0.017142857142857126,0.015642857142857125,0.015642857142857125,0.021357142857142686
KRW-ZK,2026-01-11,none,False,0.0078125,-0.03710937500000011,-0.0234375,-0.0249375,-0.0249375,-0.02103125
KRW-PUNDIX,2026-01-11,none,False,0.0,-0.04347826086956519,-0.03260869565217395,-0.03410869565217395,-0.03410869565217395,-0.006934782608695676
KRW-TFUEL,2026-01-11,none,False,0.0033670033670034627,-0.03703703703703698,-0.030303030303030276,-0.03180303030303028,-0.03180303030303028,-0.02170202020202011
KRW-PEPE,2026-01-11,none,False,0.017123287671232834,-0.04109589041095896,-0.026255707762557146,-0.027755707762557147,-0.027755707762557147,0.004207762557077612
KRW-ADA,2026-01-11,none,False,0.017452006980802848,-0.010471204188481686,0.0017452006980802626,0.00024520069808026254,0.00024520069808026254,0.001990401396160525
KRW-DOT,2026-01-11,none,False,0.011993517017828248,-0.026580226904376003,-0.014586709886547866,-0.016086709886547867,-0.016086709886547867,0.0014173419773096398
KRW-WCT,2026-01-11,none,False,0.0608695652173914,0.0,0.026086956521739202,0.0245869565217392,0.0245869565217392,0.007195652173912994
KRW-IOST,2026-01-11,none,False,0.01195219123505975,-0.02390438247011939,-0.015936254980079556,-0.017436254980079557,-0.017436254980079557,-0.0015
KRW-ATH,2026-01-11,none,False,0.013071895424836555,-0.03921568627450989,-0.013071895424836666,-0.014571895424836665,-0.014571895424836665,-0.0015
KRW-BTC,2026-01-11,none,False,0.005595379879103746,-0.002973715946458122,0.0014906032074184505,-9.396792581549494e-06,-9.396792581549494e-06,-0.0005636914526265233
KRW-COW,2026-01-11,none,False,0.024464831804281273,-0.006116207951070374,0.012232415902140747,0.010732415902140748,0.010732415902140748,0.004616207951070374
KRW-AERGO,2026-01-11,none,False,0.008376963350785305,-0.030366492146596924,-0.023036649214659755,-0.024536649214659756,-0.024536649214659756,-0.011971204188481686
KRW-MOODENG,2026-01-11,sl,False,0.025210084033613356,-0.050420168067226934,-0.025210084033613467,-0.051500000000000004,-0.026710084033613468,-0.0015
KRW-XPL,2026-01-11,none,False,0.054621848739495826,-0.008403361344537785,0.021008403361344463,0.019508403361344462,0.019508403361344462,0.015306722689075571
KRW-CVC,2026-01-11,none,False,0.0,-0.0449438202247191,-0.0393258426966292,-0.0408258426966292,-0.0408258426966292,-0.022567415730337104
KRW-MINA,2026-01-11,none,False,0.016000000000000014,-0.040000000000000036,-0.02400000000000002,-0.025500000000000023,-0.025500000000000023,-0.0015
KRW-FCT2,2026-01-11,none,False,0.026431718061673992,-0.048458149779735615,-0.022026431718061623,-0.023526431718061624,-0.023526431718061624,-0.027931718061673882
KRW-QTUM,2026-01-11,none,False,0.041438979963570155,-0.042805100182149336,-0.03460837887067392,-0.03610837887067392,-0.03610837887067392,-0.00013387978142070803
KRW-RED,2026-01-11,tp,False,0.10540540540540544,-0.008108108108108136,0.06486486486486487,0.0985,0.0985,0.012013513513513598
KRW-BTT,2026-01-12,none,False,0.07954545454545459,-0.01461038961038963,-0.008116883116883189,-0.009616883116883189,-0.009616883116883189,0.0017467532467530535
KRW-A,2026-01-12,none,False,0.027888446215139417,-0.019920318725099584,-0.01195219123505975,-0.01345219123505975,-0.01345219123505975,0.014436254980079668
KRW-EGLD,2026-01-12,none,False,0.008201202843083566,-0.046473482777473984,-0.04264625478403494,-0.044146254784034944,-0.044146254784034944,-0.006967468562055821
KRW-CELO,2026-01-12,none,False,0.021621621621621623,-0.037837837837837784,-0.027027027027026973,-0.028527027027026974,-0.028527027027026974,0.0093108108108107
KRW-FLUID,2026-01-12,none,False,0.02092609082813901,-0.020703472840605475,-0.017586821015137977,-0.019086821015137978,-0.019086821015137978,0.005178539626001845
KRW-JUP,2026-01-12,none,False,0.03525641025641035,-0.028846153846153855,-0.02564102564102566,-0.027141025641025662,-0.027141025641025662,0.02414102564102555
KRW-PUNDIX,2026-01-12,none,False,0.008474576271186418,-0.03389830508474578,-0.02259887005649719,-0.02409887005649719,-0.02409887005649719,-0.0015
KRW-TOKAMAK,2026-01-12,none,False,0.026339691189827485,-0.014532243415077195,-0.0036330608537693543,-0.005133060853769354,-0.005133060853769354,0.0012247956403269047
KRW-ELF,2026-01-12,sl,False,0.0,-0.09580838323353291,-0.07185628742514971,-0.051500000000000004,-0.07335628742514971,-0.051500000000000004
KRW-ETH,2026-01-12,none,False,0.015458306118005583,-0.01328107990420202,-0.00566078815588944,-0.00716078815588944,-0.00716078815588944,0.008732963204876988
KRW-MEW,2026-01-12,none,False,0.04081632653061229,-0.03401360544217691,-0.020408163265306145,-0.021908163265306146,-0.021908163265306146,0.018908163265306144
KRW-MMT,2026-01-12,none,False,0.04878048780487809,-0.04065040650406504,0.0,-0.0015,-0.0015,-0.028600271002710065
KRW-ONG,2026-01-12,none,False,0.007518796992481258,-0.03007518796992481,-0.022556390977443663,-0.024056390977443665,-0.024056390977443665,-0.0015
KRW-CYBER,2026-01-12,none,False,0.058139534883721034,-0.04114490161001794,-0.027728085867620766,-0.029228085867620768,-0.029228085867620768,-0.023861359570661878
KRW-LINEA,2026-01-12,none,False,0.0269151138716357,-0.02898550724637672,-0.021739130434782705,-0.023239130434782707,-0.023239130434782707,0.006781573498964745
KRW-MIRA,2026-01-12,sl,False,0.009433962264151052,-0.05188679245283023,-0.04245283018867929,-0.051500000000000004,-0.04395283018867929,-0.029801886792452825
KRW-TRUST,2026-01-12,none,False,0.024242424242424176,-0.030303030303030276,-0.012121212121212088,-0.013621212121212088,-0.013621212121212088,0.0106212121212122
KRW-AXL,2026-01-12,none,False,0.02857142857142847,-0.02857142857142858,-0.00952380952380949,-0.01102380952380949,-0.01102380952380949,0.00802380952380949
KRW-NEO,2026-01-12,none,False,0.012334801762114544,-0.03964757709251099,-0.03436123348017617,-0.03586123348017617,-0.03586123348017617,-0.005024229074889917
KRW-LSK,2026-01-12,sl,False,0.0033333333333334103,-0.05666666666666664,-0.036666666666666625,-0.051500000000000004,-0.03816666666666663,-0.014833333333333308
KRW-KERNEL,2026-01-12,none,False,0.0185185185185186,-0.03703703703703709,-0.01851851851851849,-0.02001851851851849,-0.02001851851851849,-0.0015
KRW-SNT,2026-01-12,none,False,0.009090909090909038,-0.040909090909090895,-0.027272727272727337,-0.02877272727272734,-0.02877272727272734,-0.0015
KRW-POWR,2026-01-12,none,False,0.014705882352941124,-0.03676470588235292,-0.022058823529411797,-0.0235588235294118,-0.0235588235294118,0.0058529411764705625
KRW-STEEM,2026-01-12,none,False,0.01904761904761898,-0.01904761904761909,-0.01904761904761909,-0.020547619047619092,-0.020547619047619092,0.00802380952380949
KRW-OP,2026-01-12,none,False,0.056034482758620774,-0.023706896551724088,-0.02155172413793105,-0.02305172413793105,-0.02305172413793105,0.03513793103448265
KRW-CRO,2026-01-12,none,False,0.027210884353741527,-0.013605442176870763,0.0,-0.0015,-0.0015,0.018908163265306144
KRW-LA,2026-01-12,none,False,0.011135857461024523,-0.03786191536748329,-0.03340757238307346,-0.03490757238307346,-0.03490757238307346,-0.0015
KRW-UNI,2026-01-12,none,False,0.030548628428927582,-0.025561097256857845,-0.014339152119700715,-0.015839152119700717,-0.015839152119700717,0.012215710723191999
KRW-TFUEL,2026-01-12,none,False,0.0,-0.04166666666666663,-0.01388888888888895,-0.01538888888888895,-0.01538888888888895,-0.00844444444444442
KRW-KAITO,2026-01-12,tp,False,0.21790341578327443,-0.014134275618374548,0.1142520612485276,0.0985,0.0985,0.006744994110718551
KRW-GRT,2026-01-12,none,False,0.03921568627450989,-0.02777777777777779,-0.022875816993464193,-0.024375816993464194,-0.024375816993464194,0.01647385620915026
KRW-ID,2026-01-12,sl,False,0.008620689655172376,-0.06034482758620685,-0.0431034482758621,-0.051500000000000004,-0.0446034482758621,-0.051500000000000004
KRW-STX,2026-01-12,none,False,0.0478723404255319,-0.03546099290780147,-0.012411347517730542,-0.013911347517730542,-0.013911347517730542,0.003819148936170137
KRW-KNC,2026-01-12,none,False,0.014367816091954033,-0.02298850574712641,-0.005747126436781658,-0.007247126436781657,-0.007247126436781657,0.004247126436781658
KRW-FLOCK,2026-01-12,none,False,0.007518796992481258,-0.03759398496240607,-0.03007518796992481,-0.03157518796992481,-0.03157518796992481,-0.0015
KRW-TAIKO,2026-01-12,none,False,0.011406844106463865,-0.03041825095057038,-0.011406844106463865,-0.012906844106463864,-0.012906844106463864,0.0023022813688212142
KRW-CPOOL,2026-01-12,sl,False,0.0,-0.05870445344129549,-0.04858299595141702,-0.051500000000000004,-0.05008299595141702,-0.051500000000000004
KRW-JST,2026-01-12,none,False,0.05119453924914685,-0.0017064846416382506,0.018771331058020424,0.017271331058020423,0.017271331058020423,-0.0015
KRW-WAXP,2026-01-12,none,False,0.015748031496063186,-0.03149606299212593,-0.023622047244094446,-0.025122047244094448,-0.025122047244094448,-0.0015
KRW-SAHARA,2026-01-12,sl,False,0.007317073170731714,-0.06829268292682922,-0.046341463414634076,-0.051500000000000004,-0.04784146341463408,-0.051500000000000004
KRW-MLK,2026-01-12,sl,False,0.0,-0.0625,-0.0357142857142857,-0.051500000000000004,-0.0372142857142857,-0.019357142857142906
KRW-BERA,2026-01-12,sl,False,0.002331002331002363,-0.053613053613053574,-0.038461538461538436,-0.051500000000000004,-0.03996153846153844,-0.013155011655011704
KRW-ORDER,2026-01-12,sl,False,0.020408163265306145,-0.05442176870748294,-0.04081632653061229,-0.051500000000000004,-0.04231632653061229,-0.0015
KRW-GAS,2026-01-12,none,False,0.008427876823338787,-0.03144246353322533,-0.026904376012965914,-0.028404376012965915,-0.028404376012965915,-0.006686385737439236
KRW-MOODENG,2026-01-12,none,False,0.05217391304347818,-0.008695652173912993,0.0,-0.0015,-0.0015,0.033282608695652194
KRW-SOL,2026-01-12,none,False,0.03312226010716035,-0.005845104724792938,0.00048709206039943,-0.00101290793960057,-0.00101290793960057,0.019932050657574252
KRW-MOVE,2026-01-12,none,False,0.009861932938856066,-0.03550295857988173,-0.021696252465483234,-0.023196252465483236,-0.023196252465483236,-0.0034723865877712133
KRW-ALT,2026-01-12,none,False,0.02659574468085113,-0.02659574468085102,-0.015957446808510634,-0.017457446808510635,-0.017457446808510635,0.014457446808510634
KRW-VANA,2026-01-12,none,False,0.014026884862653466,-0.01782583284628869,-0.004967855055523107,-0.006467855055523107,-0.006467855055523107,0.0005455873758036258
KRW-CKB,2026-01-12,none,False,0.020356234096692072,-0.03307888040712481,-0.027989821882951738,-0.02948982188295174,-0.02948982188295174,0.006133587786259444
KRW-IQ,2026-01-12,sl,False,0.003968253968253954,-0.07539682539682535,-0.039682539682539764,-0.051500000000000004,-0.041182539682539765,-0.005468253968254065
KRW-SAND,2026-01-12,none,False,0.023255813953488413,-0.04069767441860461,-0.023255813953488413,-0.024755813953488415,-0.024755813953488415,-0.0015
KRW-SHIB,2026-01-12,none,False,0.03200000000000003,-0.02400000000000002,-0.008000000000000118,-0.009500000000000118,-0.009500000000000118,0.014499999999999793
KRW-AGLD,2026-01-13,tp,False,0.10539215686274517,-0.014705882352941124,0.07352941176470584,0.0985,0.0985,0.0985
KRW-NEWT,2026-01-13,none,False,0.03333333333333344,-0.020000000000000018,0.026666666666666616,0.025166666666666615,0.025166666666666615,-0.00816666666666671
KRW-VTHO,2026-01-13,none,False,0.06666666666666665,0.0,0.050000000000000044,0.04850000000000004,0.04850000000000004,0.006833333333333304
KRW-MMT,2026-01-13,none,False,0.01897018970189701,-0.016260162601625994,0.008130081300812941,0.006630081300812942,0.006630081300812942,-0.017760162601625995
KRW-BCH,2026-01-13,none,False,0.008728859792689558,-0.021822149481723896,-0.0054555373704310295,-0.006955537370431029,-0.006955537370431029,-0.009683306055646433
KRW-SUI,2026-01-13,none,False,0.08923076923076922,-0.00423076923076926,0.06153846153846154,0.06003846153846154,0.06003846153846154,0.0008076923076923439
KRW-SNT,2026-01-13,none,False,0.04672897196261672,-0.009345794392523366,0.03738317757009346,0.03588317757009346,0.03588317757009346,0.0031728971962617382
KRW-ALT,2026-01-13,none,False,0.09729729729729741,-0.005405405405405461,0.08108108108108114,0.07958108108108114,0.07958108108108114,0.014716216216216273
KRW-ICX,2026-01-13,none,False,0.06921241050119331,-0.0023866348448687846,0.05489260143198105,0.053392601431981046,0.053392601431981046,0.017593078758950054
KRW-SIGN,2026-01-13,none,False,0.016129032258064502,-0.024193548387096753,0.011290322580645107,0.009790322580645107,0.009790322580645107,-0.00956451612903225
KRW-ELF,2026-01-13,none,False,0.05844155844155852,-0.01948051948051943,0.032467532467532534,0.030967532467532533,0.030967532467532533,-0.0015
KRW-POWR,2026-01-13,none,False,0.05970149253731338,-0.007462686567164201,0.052238805970149294,0.05073880597014929,0.05073880597014929,0.00596268656716409
KRW-HBAR,2026-01-13,none,False,0.07692307692307687,0.0,0.06508875739644981,0.06358875739644981,0.06358875739644981,0.00441715976331364
KRW-WET,2026-01-13,none,False,0.06930693069306937,-0.004950495049504955,0.054455445544554504,0.0529554455445545,0.0529554455445545,0.003450495049504955
KRW-ETH,2026-01-13,none,False,0.07291438581125465,-0.0008758484782133147,0.06634552222465517,0.06484552222465517,0.06484552222465517,0.004849901467046282
KRW-SYRUP,2026-01-13,none,False,0.04006968641114983,-0.020905923344947785,0.019163763066202044,0.017663763066202043,0.017663763066202043,0.010695121951219523
KRW-RED,2026-01-13,none,False,0.03733333333333344,-0.01866666666666672,0.029333333333333433,0.027833333333333432,0.027833333333333432,-0.009500000000000007
KRW-MOVE,2026-01-13,none,False,0.06854838709677424,-0.008064516129032251,0.058467741935483764,0.05696774193548376,0.05696774193548376,0.0025322580645160144
KRW-BERA,2026-01-13,none,False,0.05818181818181811,-0.016969696969696968,0.038787878787878816,0.037287878787878814,0.037287878787878814,-0.014833333333333308
KRW-DRIFT,2026-01-13,tp,False,0.14414414414414423,-0.009009009009009028,0.0855855855855856,0.0985,0.0985,0.007509009009008917
KRW-MON,2026-01-13,none,False,0.08235294117647052,-0.026470588235294024,0.06470588235294117,0.06320588235294117,0.06320588235294117,-0.0044411764705882244
KRW-MOODENG,2026-01-13,tp,False,0.10526315789473695,0.0,0.07894736842105265,0.0985,0.0985,0.007271929824561431
KRW-BARD,2026-01-13,none,False,0.04137931034482767,-0.010344827586206917,0.039655172413793016,0.038155172413793015,0.038155172413793015,-0.005810344827586187
KRW-POL,2026-01-13,none,False,0.072072072072072,-0.018018018018018056,0.03603603603603611,0.03453603603603611,0.03453603603603611,0.012013513513513598
KRW-ZKP,2026-01-13,tp,False,0.22051282051282062,-0.01538461538461533,0.11282051282051286,0.0985,0.0985,0.02414102564102555
KRW-ADA,2026-01-13,none,False,0.0945709281961471,-0.005253940455341555,0.08056042031523636,0.07906042031523636,0.07906042031523636,-0.0015
KRW-OP,2026-01-13,tp,False,0.20879120879120872,-0.00219780219780219,0.18241758241758244,0.0985,0.0985,0.01828021978021971
KRW-MED,2026-01-13,none,False,0.03398058252427183,-0.02669902912621369,0.03398058252427183,0.03248058252427183,0.03248058252427183,-0.018490291262136027
KRW-NEAR,2026-01-13,tp,False,0.12236628849270659,0.0,0.10413290113452178,0.0985,0.0985,0.014302269043760031
