set_name,filter_q,n_hold,exit,fill,vfamily,n,n_blocks,n_entry_days,avg_hold_days,net_mean,net_median,hit,deep_loss_freq,worst,cvar95,mdd,cum,sharpe_block,sortino_block,sharpe_nom,sortino_nom,pct_tp,pct_sl,pct_gap_exit,excess_mkt_mean,excess_mkt_pos_frac,btc_window_mean
C3_filt_q0.7,0.7,1,holdN,opt,holdN,2400,800,800,1.0,-0.0011431137276324888,-0.0042182861484768,0.44958333333333333,0.10958333333333334,-0.1844480775932164,-0.09436502904526414,-0.8655906225940532,-0.7761035953148784,-0.5704618732116395,-0.9295139887363524,-0.5704618732116395,-0.9295139887363524,0.0,0.0,0.0,-0.002302471704851008,0.375,7.519954938819304e-05
C3_filt_q0.7,0.7,1,trail_dd0.08,gap,trail,2400,800,800,1.0,-0.002203975230519056,-0.004978890625125741,0.44375,0.13291666666666666,-0.08150000000000007,-0.08149999999999995,-0.9182996587575483,-0.9030683959745001,-1.1103707557350992,-1.9234720086597896,-1.1103707557350992,-1.9234720086597896,0.0,0.0,0.0,-0.0033633332077375746,0.37166666666666665,7.519954938819304e-05
C3_filt_q0.7,0.7,1,trail_dd0.08,opt,trail,2400,800,800,1.0,-0.002203975230519056,-0.004978890625125741,0.44375,0.13291666666666666,-0.08150000000000007,-0.08149999999999995,-0.9182996587575483,-0.9030683959745001,-1.1103707557350992,-1.9234720086597896,-1.1103707557350992,-1.9234720086597896,0.0,0.0,0.0,-0.0033633332077375746,0.37166666666666665,7.519954938819304e-05
C3_filt_q0.7,0.7,2,bracket_tp0.08_sl0.05,gap,bracket,2400,400,800,1.6220833333333333,-0.0031750269047467095,-0.015234341806461103,0.41083333333333333,0.3929166666666667,-0.051500000000000004,-0.0515,-0.9619876990138161,-0.9562771609667279,-1.3779929406118285,-2.72268974691161,-1.5832141453176936,-3.2754332406143862,0.19791666666666666,0.3925,0.0,-0.005573549189457684,0.4008333333333333,0.00017472949541669095
C3_filt_q0.7,0.7,2,bracket_tp0.08_sl0.05,opt,bracket,2400,400,800,1.6220833333333333,-0.0031750269047467095,-0.015234341806461103,0.41083333333333333,0.3929166666666667,-0.051500000000000004,-0.0515,-0.9619876990138161,-0.9562771609667279,-1.3779929406118285,-2.72268974691161,-1.5832141453176936,-3.2754332406143862,0.19791666666666666,0.3925,0.0,-0.005573549189457684,0.4008333333333333,0.00017472949541669095
C3_filt_q0.7,0.7,2,bracket_tp0.12_sl0.05,gap,bracket,2400,400,800,1.6870833333333333,-0.0024724034399014687,-0.01824278612180108,0.39375,0.40125,-0.051500000000000004,-0.0515,-0.9393576092235821,-0.9309085978071552,-0.9742486522867784,-2.0271701558363864,-1.1294732092976292,-2.7616303549645265,0.10833333333333334,0.4008333333333333,0.0,-0.004870925724612443,0.38666666666666666,0.00017472949541669095
C3_filt_q0.7,0.7,2,bracket_tp0.12_sl0.05,opt,bracket,2400,400,800,1.6870833333333333,-0.0024724034399014687,-0.01824278612180108,0.39375,0.40125,-0.051500000000000004,-0.0515,-0.9393576092235821,-0.9309085978071552,-0.9742486522867784,-2.0271701558363864,-1.1294732092976292,-2.7616303549645265,0.10833333333333334,0.4008333333333333,0.0,-0.004870925724612443,0.38666666666666666,0.00017472949541669095
C3_filt_q0.7,0.7,2,holdN,opt,holdN,2400,400,800,2.0,-0.0026732946746135743,-0.008700857027421459,0.43833333333333335,0.19791666666666666,-0.39298936170212767,-0.14432226318574382,-0.9909284254599012,-0.9689910600024537,-0.7463869838334574,-1.1903030837146438,-0.8819045272762641,-1.408007651183421,0.0,0.0,0.0,-0.0050718169593245484,0.35791666666666666,0.00017472949541669095
C3_filt_q0.7,0.7,2,trail_dd0.08,gap,trail,2400,400,800,1.9225,-0.004721108873673324,-0.011279356299469188,0.41625,0.24458333333333335,-0.08150000000000007,-0.08149999999999995,-0.9914182342283507,-0.9905411317850532,-1.6592111165588015,-3.2195638129068307,-1.9145026396276588,-3.8612626472292613,0.0,0.0,0.06791666666666667,-0.007119631158384298,0.3625,0.00017472949541669095
C3_filt_q0.7,0.7,2,trail_dd0.08,opt,trail,2400,400,800,1.9225,-0.00203414601881296,-0.009905220495277754,0.4266666666666667,0.23458333333333334,-0.08150000000000007,-0.08149999999999995,-0.9464032530895229,-0.9219005627776651,-0.6976642570597168,-1.3916174159435541,-0.8010535911322937,-1.672411707258096,0.0,0.0,0.0,-0.004432668303523935,0.3754166666666667,0.00017472949541669095
C3_filt_q0.7,0.7,3,bracket_tp0.08_sl0.05,gap,bracket,2400,267,800,2.0308333333333333,-0.0033596417238438833,-0.03134880240678728,0.39458333333333334,0.475,-0.051500000000000004,-0.0515,-0.9744880149069602,-0.9657054699276771,-1.2593183380512727,-2.3626025596627254,-1.5529472734527612,-3.3266984541406615,0.2529166666666667,0.475,0.0,-0.006901763275044651,0.40875,0.000295246067993941
C3_filt_q0.7,0.7,3,bracket_tp0.08_sl0.05,opt,bracket,2400,267,800,2.0308333333333333,-0.0033596417238438833,-0.03134880240678728,0.39458333333333334,0.475,-0.051500000000000004,-0.0515,-0.9744880149069602,-0.9657054699276771,-1.2593183380512727,-2.3626025596627254,-1.5529472734527612,-3.3266984541406615,0.2529166666666667,0.475,0.0,-0.006901763275044651,0.40875,0.000295246067993941
