policy,dump_label,cutoff_q,K,n_picks,n_days_traded,coverage,mean_picks_per_day,frac_substituted,frac_kept_dumpprone,pct_sl,deep_loss_freq_noSL,net_mean,hit,precision_pump20,p_min_le_5,p_min_le_10,mean_min_ret,net_median,cvar95,worst,mdd,cum,sharpe,sortino,pct_tp,pct_eod,median_qv_rank,frac_top10_qv,frac_top20_qv,n_unique_markets
R1_baseline,-,-,3,1651,791,1.0,2.0872313527180784,0.0,0.0,0.44276196244700183,0.13506965475469412,-0.0029277362129835334,0.39188370684433677,0.036947304663840094,0.2973955178679588,0.05027256208358571,-0.04048294877337759,-0.012057317625736306,-0.03149999999999999,-0.0315,-0.8851392448059004,-0.8817620219036619,-2.716102323156875,-4.751640307106276,0.2150211992731678,0.3422168382798304,33.0,0.2531798909751666,0.3482737734706239,236
A1_sustain,dump_A,0.6,3,1651,791,1.0,2.0872313527180784,0.6432465172622653,0.019987886129618413,0.355542095699576,0.06783767413688674,-0.002244485796180367,0.4258025439127801,0.01029678982434888,0.1689884918231375,0.026650514839491216,-0.029489061606175374,-0.005023042992581548,-0.03149999999999999,-0.0315,-0.8433743626589514,-0.8301108369313123,-1.9962906771258213,-3.7443464387371024,0.15384615384615385,0.49061175045427013,57.0,0.257419745608722,0.2798304058146578,232
A1_sustain,dump_A,0.7,3,1651,791,1.0,2.0872313527180784,0.6026650514839491,0.019382192610539067,0.36402180496668685,0.07934585099939431,-0.0018943133109367834,0.4209569957601454,0.01635372501514234,0.18958207147183526,0.03270745003028468,-0.03117920414440991,-0.005387917548541453,-0.03149999999999999,-0.0315,-0.7987080335826359,-0.7935645992293818,-1.6931321328830662,-3.155596998283903,0.17383403997577226,0.46214415505754086,55.0,0.2513628104179285,0.27316777710478496,236
A1_sustain,dump_A,0.8,3,1651,791,1.0,2.0872313527180784,0.5227135069654755,0.01877649909145972,0.38340399757722593,0.09085402786190187,-0.0015391132873891352,0.42459115687462146,0.02059357964869776,0.2204724409448819,0.036947304663840094,-0.03346126797457408,-0.006081117371386445,-0.03149999999999999,-0.0315,-0.7745976802629568,-0.7502588323699311,-1.3551340167969268,-2.5705570337759456,0.19382192610539067,0.4227740763173834,48.0,0.25075711689884916,0.2798304058146578,245
A1_sustain,dump_A,0.9,3,1651,791,1.0,2.0872313527180784,0.32828588734100544,0.01877649909145972,0.3949121744397335,0.10357359176256814,-0.0017512286135940183,0.41429436705027256,0.03210175651120533,0.24227740763173833,0.03876438522107813,-0.035434192853371405,-0.007040166204986207,-0.03149999999999999,-0.0315,-0.7962421007938871,-0.7763899804942094,-1.569343684520569,-2.917477400945669,0.20290732889158086,0.40218049666868566,40.0,0.2586311326468807,0.3095093882495457,247
A1_sustain,dump_B,0.6,3,1651,791,1.0,2.0872313527180784,0.6365838885523925,0.008479709267110842,0.35190793458509995,0.07389460932768019,-0.0016015171923820738,0.4227740763173834,0.012719563900666263,0.1823137492428831,0.024227740763173834,-0.030054216539136088,-0.0055493022911499695,-0.03149999999999999,-0.0315,-0.7670918306558365,-0.7575712070953623,-1.428693455291549,-2.656323090532196,0.16777710478497881,0.48031496062992124,59.0,0.241671714112659,0.25923682616596,236
A1_sustain,dump_B,0.7,3,1651,791,1.0,2.0872313527180784,0.5838885523924894,0.008479709267110842,0.3676559660811629,0.08298001211387038,-0.0016111403368103102,0.4251968503937008,0.01756511205330103,0.2023016353725015,0.030890369473046637,-0.0317071493643166,-0.00585458786936238,-0.03149999999999999,-0.0315,-0.7876908597762029,-0.7589179175517731,-1.4362896694181992,-2.699746935206389,0.17928528164748636,0.4530587522713507,55.0,0.2380375529981829,0.2616596002422774,237
A1_sustain,dump_B,0.8,3,1651,791,1.0,2.0872313527180784,0.4912174439733495,0.008479709267110842,0.38764385221078135,0.09388249545729861,-0.001423243520760686,0.42337976983646275,0.02604482132041187,0.22774076317383404,0.04058146577831617,-0.03423046461308085,-0.006645299381734136,-0.03149999999999999,-0.0315,-0.7524548056333685,-0.734007472063613,-1.2505055203884525,-2.3472760139569493,0.19745608721986674,0.4149000605693519,50.0,0.23561477892186553,0.2665051483949122,243
A1_sustain,dump_B,0.9,3,1651,791,1.0,2.0872313527180784,0.28952150211992733,0.008479709267110842,0.4003634161114476,0.10539067231980617,-0.0017101904364366398,0.4118715929739552,0.03331314354936402,0.24954572986069049,0.03513022410660206,-0.03579322052357361,-0.00799350649350644,-0.03149999999999999,-0.0315,-0.7909978401689188,-0.7725737767951382,-1.5087459775659195,-2.837289730790327,0.20835857056329496,0.3912780133252574,41.0,0.24348879466989704,0.2986069049061175,244
