fraction,cum_return_pct,annual_return_pct,sharpe,mdd_pct,calmar,worst_day_pct,strategy,rule,cost_pct
1.0,207.55756217056435,72.26529724878286,1.1758112212374023,-55.512718707288236,1.301779104529701,-19.21700325632466,distribution_beta,TP5_only,0.15
0.5,95.96813291901644,38.497699947696184,1.1758112212374023,-31.276626465651287,1.23087763285389,-9.60850162816233,distribution_beta,TP5_only,0.15
0.25,43.85198152501748,19.246234696613975,1.1758112212374023,-16.493586564664916,1.1668920292840492,-4.804250814081165,distribution_beta,TP5_only,0.15
0.125,20.75020848102278,9.557140672516585,1.1758112212374023,-8.453284291602708,1.13058313701935,-2.4021254070405824,distribution_beta,TP5_only,0.15
1.0,141.5839417389326,53.26304774816575,0.9949526486953195,-58.06172444584375,0.917352149914977,-19.21700325632466,setup_momentum,TP5_only,0.15
0.5,73.6066799206889,30.608213016153574,0.9949526486953195,-33.29180132906649,0.9193919161541457,-9.60850162816233,setup_momentum,TP5_only,0.15
0.25,35.37802513976036,15.792513788975127,0.9949526486953195,-17.73230624885676,0.8906068712857531,-4.804250814081165,setup_momentum,TP5_only,0.15
0.125,17.13541959160394,7.957032259982388,0.9949526486953195,-9.13626767515759,0.8709281013753943,-2.4021254070405824,setup_momentum,TP5_only,0.15
